MonthlyCharge,Tenure,Churn,Number
127.4783,8.846877,False,3556
140.0013,58.9945,False,5887
277.6375,7.658218,True,2135
222.6792,71.07998,False,8822
149.9378,10.92044,False,3792
149.9483,4.939997,True,3216
129.9598,66.12623,False,8225
194.9699,61.98982,False,5079
149.9447,12.173,True,2590
179.9656,42.93159,False,6926
124.960655,14.69261964,False,1036
175.0211,65.07998,False,9839
235.1884,50.84459,False,9230
192.4705,61.91553,False,8297
235.1591,51.58437,False,7394
200.1465,52.15024,True,8065
92.45514,52.07024,False,6018
147.4738,9.079335,False,4243
95.01949,6.033703,False,4769
169.9447,66.44552,False,5011
212.6415,70.62749,False,7537
127.482,8.596064,False,4945
134.9509,50.46332,False,6074
169.9447,3.434965,False,2030
117.4872,13.31739,False,2222
232.624,66.03306,False,9234
137.469817,12.07358377,False,168
147.456419,13.85187885,True,717
142.4526,70.67499,False,7826
164.9647,68.90613,False,5466
192.4404,2.93932,True,3844
159.965,67.26145,False,9556
159.951231,3.174571918,True,112
174.9755,69.83346,False,6286
212.6557,59.89979,False,9600
190.127,9.651306,True,4741
159.9805,54.21707,False,9727
179.9476,2.057502,True,3493
112.455141,17.88002366,False,113
215.159141,12.30462572,True,1643
235.1555,55.04679,True,8221
127.5112,46.88518,False,7116
134.9509,56.12583,False,5960
277.6513,62.13371,False,9002
242.6143,3.290431,True,2371
149.9707,64.56659,False,5292
177.65076,11.04076215,True,267
149.9913,56.97428,False,8173
177.6508,69.28827,False,5944
192.4567,58.238,False,5934
149.989,69.18745,False,7950
182.4433,4.736816,True,4069
184.9634,6.364903,True,2418
212.6695,61.44671,False,6546
129.9483,48.06765,False,9599
207.4974,7.732188,True,3459
194.9581,68.05839,False,9033
177.4876,63.42586,False,9652
162.482694,4.945014197,False,961
245.175,71.2039,False,8592
79.97886,3.678847,False,3054
104.9629,4.044068,True,2142
179.9656,60.50225,False,9078
147.4783,59.0652,False,8107
159.9512,10.78369,False,3545
159.9656,5.833919,False,4670
245.1457,62.03084,False,7769
104.9643,70.32404,False,7334
162.493654,8.098851806,False,1157
149.9447,52.5986,False,6554
202.443347,10.56061324,True,699
172.4555,61.78631,False,6630
142.4827,64.02771,False,9871
147.4783,68.38161,False,8518
144.9607,68.22903,False,6283
265.147,2.213342,True,2799
159.987503,6.19002424,False,1128
194.976769,9.473091121,True,109
137.4872,65.06381,False,5927
162.497,51.67996,False,8001
207.4974,3.771607,True,2586
149.962093,6.240783682,False,991
232.624,52.03938,False,5515
167.4564,6.06866,False,3105
137.4684,63.83868,False,7994
214.9663,2.840185,True,3589
104.962874,4.448210386,False,1611
184.967,51.4346,False,5167
207.4754,68.11166,False,8535
240.114868,1.268992493,True,1972
139.965,52.16336,False,5499
192.4404,70.04054,False,6055
179.9476,1.798433,False,2571
222.6609,64.94053,False,7980
197.5169,7.989206,True,4996
175.0211,62.47951,False,6216
232.6415,70.40902,False,9025
252.624,11.61721,True,2077
164.967019,29.70527547,True,1359
275.1198,68.68812,False,8800
149.9776,55.40938,False,6148
184.9963,4.636111,False,3797
149.959755,17.71637154,False,841
187.6094,69.37716,False,7411
127.4601,50.27926,False,9385
164.967,68.4792,False,6826
194.9663,1.925345,True,4390
175.0211,44.16108,False,6201
147.442069,2.243757398,False,249
114.9658,12.69289,False,2887
194.9992,66.91612,False,5548
162.4608,21.07565,False,4559
207.6094,14.60084,False,2737
214.9525,42.67725,False,5692
222.6143,10.3362,True,2944
149.9741,60.95525,False,8093
207.4811,5.111844,True,4857
147.4738,7.91447,False,4046
114.9658,3.30098,False,4281
207.6386,5.430488,True,2070
160.00128,3.288124191,False,405
149.9778,48.25673,False,7373
194.9768,12.57306,False,4080
175.1331,52.29353,True,5765
112.4844,4.674127,False,3667
204.9634,58.53165,False,9590
137.439154,3.756359276,False,198
114.9509,64.56952,False,6786
220.1323,67.97011,False,5228
222.6792,1.442102,True,2555
172.4441,62.03561,False,6579
232.6228,16.61624,True,4223
240.114868,24.64873861,True,78
119.9568,11.29098,False,3604
207.4811,21.50913,True,4387
207.4811,29.62966,False,2542
172.4705,60.37442,False,5710
137.4684,46.00587,False,6218
214.9663,63.10955,False,6922
245.146969,4.986528165,True,816
210.138,56.45798,False,7750
140.00128,7.161561527,False,37
197.4945,24.84802,True,3577
220.132293,7.62779591,True,299
124.9935,17.4113,False,3335
149.9598,60.16638,False,6157
164.9889,9.517804,True,4299
162.482694,7.604093453,False,555
200.1323,6.081227,True,3501
184.967019,4.816592997,True,932
142.5007,15.81095,False,2642
227.4754,48.01685,False,8821
149.9447,17.91527,True,2518
267.6427,63.41331,True,6118
117.4392,53.61209,False,7895
187.6094,67.70405,False,7962
124.9607,57.90418,False,7584
139.983,49.35209,False,6241
182.4676,14.87149,True,4099
242.6281,69.93388,False,6088
197.4876,36.50778,False,9928
179.9656,22.97518,False,3516
172.4705,54.64758,False,9671
182.447,64.88531,False,7678
229.993134,5.884557067,False,579
149.9621,10.50792,False,3448
194.9744,12.13697,True,4716
157.4698,55.40847,False,8803
162.4538,57.54686,True,8610
149.9447,55.08862,False,6036
169.937833,1.59959844,True,951
174.961766,5.969967132,False,157
277.6513,8.285158,True,4354
159.9642,71.78213,False,7813
92.45514,43.28044,False,6823
159.9656,3.840589,True,2522
127.4601,4.10653,False,3575
192.440432,9.16272705,False,453
182.4833,55.20008,False,6024
112.4551,8.696181,False,2210
127.4887,13.49323,False,2886
137.4836,2.885895,True,4202
139.99789,1.515290738,True,1714
207.4811,7.816759,True,3919
200.132293,6.437878909,True,422
179.965581,24.71916223,False,1033
117.4392,59.8408,False,9564
194.9663,39.23505,False,8894
112.4551,50.24709,False,6210
169.9671,48.77002,False,8080
139.9678,68.20321,False,8837
124.9607,11.16076,False,2927
95.005709,4.455386749,False,814
182.4762,14.71926,False,3199
207.638588,6.766267697,True,1790
184.961,61.28212,False,9966
222.6281,6.723311,True,4736
245.1457,1.868309,True,3005
172.4555,6.281821,False,3149
182.4433,8.324111,True,4892
159.9656,59.43728,False,7489
204.961,1.113741,False,3203
212.6228,69.67895,False,5943
114.9728,3.986525,False,3506
247.664655,4.667703398,True,855
142.4689,55.09485,False,8782
105.011,51.8548,False,9213
152.4742,69.04134,False,6506
230.1051,16.81532,True,2017
129.9621,58.89846,False,5148
192.4404,71.52099,False,9950
190.1737,71.58757,False,8928
157.4836,48.65096,False,9651
175.1331,47.99043,False,5796
207.6094,61.59036,False,9402
150.0208,42.64646,False,7360
112.455141,2.779431223,False,1767
230.1344,59.66552,False,7314
149.9928,64.88052,False,8765
255.1665,67.39064,False,8455
147.4738,50.01323,False,7391
132.466002,6.339774346,False,1029
114.9509,64.81224,False,9382
104.9923,55.83342,False,6971
187.4673,43.3907,False,5273
114.9658,71.31394,False,9585
192.48852,8.498042024,False,371
220.1478,60.11026,False,7343
124.960655,21.29342532,False,218
255.133571,12.71183755,True,1401
147.442069,1.650263525,True,739
179.9794,5.879094,True,3413
222.6143,14.83659,False,3038
190.173699,16.37167434,False,1476
137.4684,39.83368,False,8902
167.4847,59.52044,False,9226
242.610632,7.860641328,True,1754
204.9634,7.557333,True,3397
134.9509,58.96627,False,5978
194.9992,68.06938,False,5266
144.9889,71.86794,False,9113
187.656,5.799375,False,3858
149.9776,68.46135,False,6324
194.9699,10.86326,False,3925
82.49655,69.95421,False,5844
127.4887,70.64083,False,7154
174.9581,66.43229,False,7355
159.965,64.55211,False,9933
162.4608,12.48694,True,4248
149.9598,8.954573,False,2073
92.45514,16.71459,False,2875
179.947583,1.815836226,False,540
125.0073,10.8378,False,3570
182.4538,68.82747,False,7917
137.4392,52.3927,False,9111
125.007314,7.439569893,True,731
179.9476,18.98342,True,4667
162.4713,3.199682,False,2339
199.9902,8.828042,True,4628
194.9882,60.51117,False,7827
165.0113,23.12261,True,3596
134.9509,69.60418,False,8148
194.9882,10.12764,True,4777
127.4586,16.25655,False,2907
159.965008,7.772523197,False,1744
232.6707,57.94445,False,5946
174.9699,6.214398,True,4547
117.472,3.246478,False,4554
255.1555,51.60111,False,6395
129.9621,70.92371,False,9857
192.4705,20.80434,False,4103
129.9598,63.5876,False,6504
214.9663,69.31083,False,5216
139.99789,12.36979696,False,632
265.147,15.3889,True,3312
79.978861,1.846161288,False,665
142.4713,23.16242,True,2374
117.5015,71.03451,False,5569
179.9794,60.08382,False,8359
212.6557,7.944389,True,2270
187.5139,16.27572,False,4416
214.9525,61.85233,False,5842
182.467607,6.775594861,True,1911
194.9699,66.7439,False,8195
197.6288,16.22394,True,3724
162.471255,13.59137366,False,368
152.4555,58.64675,False,5531
214.9663,59.29022,False,9954
275.1336,50.47725,True,6659
262.6106,9.951059,True,2163
169.9447,14.41688,False,4568
192.440432,3.106980528,False,1210
275.133571,5.425068599,True,928
162.467607,14.7804282,False,1066
245.146969,9.306233406,True,560
207.6386,7.035161,True,3220
192.4705,52.38257,False,8705
149.9845,47.74031,False,9718
172.4555,7.663799,False,4916
169.974105,3.072369855,True,1143
129.9621,10.39421,False,2229
139.9792,16.79677,False,2574
147.5031,3.384599,False,4879
172.4705,8.882682,True,2373
217.4702,59.54373,False,9498
210.1051,9.643609,True,3862
172.4404,65.62879,False,6501
162.4833,49.26311,False,7088
102.4746,60.1778,False,7708
210.12704,14.08939653,False,584
242.6573,1.740144,True,2547
172.4733,9.05316,False,2550
174.9768,47.03744,False,9836
117.4392,68.03642,False,8429
252.6378,64.77844,False,8009
187.6094,71.39166,False,5848
152.5022,10.55177,False,2412
124.9781,8.509962,False,2978
159.9942,17.25428,True,4121
182.447,71.19605,False,7068
207.6094,7.276075,True,4648
245.1457,66.38094,False,9625
162.4653,62.21334,False,6011
159.983,53.25801,False,8942
222.61428,9.26064585,True,1162
179.965581,7.010189312,True,1291
139.9349,37.73653,False,6787
147.4601,70.634,False,5529
92.45514,20.72068,False,3088
179.9794,69.53443,False,5441
124.9781,11.70115,False,2806
104.9629,67.16337,False,9863
172.5034,1.891666,True,3104
137.469817,1.747076331,True,1860
172.440432,2.010811355,True,973
127.4887,6.895966,False,2873
184.9785,68.6711,False,5153
182.4538,36.88048,False,7784
92.488023,7.661226872,False,314
220.1323,47.99026,False,7331
207.4754,10.13181,True,3783
275.1198,62.55977,False,9752
160.0122,64.91343,False,5220
182.4762,8.016341,True,3422
194.9768,60.52991,False,6013
139.99789,6.086525665,False,1420
232.624,60.45619,True,7692
187.4811,14.24378,True,3305
107.4806,16.03441,False,3583
127.495766,11.08306586,False,827
172.487091,17.63783701,False,1247
114.9509,10.52866,False,4163
202.65,59.48026,False,9026
207.6386,63.94696,False,7801
194.976769,2.344875382,False,61
222.632554,4.612099351,True,801
200.1652,60.64795,False,6837
255.119794,3.7311787,True,71
245.131966,1.473304337,True,288
192.4885,19.95038,False,3566
117.468591,4.304076015,False,1671
134.950905,1.914386255,False,452
117.5152,5.115763,False,3670
172.470522,6.393598693,False,1969
174.9768,4.672744,False,3341
182.4538,57.89761,False,7669
160.01224,9.067061096,False,1129
139.9816,3.943222,False,2023
129.9598,41.37315,False,7421
137.4616,55.57772,False,7957
200.1185,69.37615,False,5976
144.960655,25.36784311,False,1909
172.4579,70.03383,False,6989
162.4818,64.80406,False,6284
164.9647,58.51928,False,8851
117.4858,46.15653,False,8977
92.45514,52.20049,False,8911
107.48056,1.541545443,False,373
132.466,18.47081,True,3027
182.490006,2.522962069,True,433
162.500489,13.23888382,False,1472
172.47417,5.682066541,True,1365
94.97283,69.55373,False,5240
190.127,64.18445,False,6855
114.9509,70.01227,False,8380
117.4392,55.55865,False,7637
184.978458,8.938308825,False,1064
169.937833,24.0737635,False,1318
242.610632,4.153793775,True,1139
162.4608,63.20163,False,7991
129.9778,7.845114,False,2956
240.1149,66.00149,False,5709
179.9794,61.73977,False,5202
147.4783,45.66396,False,8766
172.4555,65.15995,False,9393
112.4551,58.75091,False,6739
210.1051,60.88815,False,7036
242.6326,58.01836,True,6466
172.4441,16.6564,False,2125
160.0013,68.92748,False,7604
174.988208,6.136751688,False,1927
157.4836,54.42917,False,8665
162.4538,61.06693,False,8162
169.9378,13.62126,False,2946
275.119794,2.456217972,True,1321
195.0062,10.33427,False,3840
159.9875,7.637611,False,3778
182.49,58.7517,False,6433
127.4421,4.827032,False,4124
240.114868,2.693860703,True,1772
159.9656,13.87203,False,2413
159.983,67.71773,False,9740
152.479779,26.68008793,False,1981
142.452604,9.38354759,False,1460
204.961,71.73306,False,6143
172.4624,61.32236,False,6577
230.1344,1.081032,True,4441
157.483594,8.846951024,False,1023
149.9378,11.69113,False,4060
114.9976,1.005104,False,3887
127.4421,43.69919,False,8404
127.475,49.67201,False,5227
124.9607,58.42303,False,5997
159.9349,57.04882,False,9014
235.1417,71.31658,False,8684
129.9483,71.09348,False,8069
194.9699,68.96214,False,6975
214.9663,62.31372,False,9406
115.0021,43.5742,False,9296
105.011,1.295137,False,3660
157.4836,63.411,False,7110
277.6375,70.98518,False,6184
94.97283,61.91633,False,7853
127.4601,61.51143,False,6715
182.447,58.94313,False,9233
290.1604,69.38285,False,6878
265.1283,55.02676,True,8503
182.49,6.472433,True,2719
230.105118,7.218752772,True,425
175.0062,4.301967,True,4913
287.6427,69.13685,True,8243
184.9634,58.21476,False,7491
157.4836,59.78343,False,6880
232.637807,3.795086086,True,614
192.4404,38.54459,False,5486
217.4725,56.50306,False,7013
159.951231,2.730250735,False,131
207.6094,70.62716,False,6852
212.6228,48.89289,False,7759
139.9568,3.160399,False,4262
229.9931,63.28052,False,8263
139.9568,64.94288,False,9506
167.4564,51.95478,False,6898
229.9931,48.5611,False,7588
235.1591,4.612442,True,2830
162.5005,30.82191,False,2623
149.9447,8.612474,True,2755
242.6106,5.377803,True,3971
129.9598,50.8022,False,9825
79.978861,5.587484456,False,188
202.4433,6.611696,False,3928
134.9801,43.93121,False,9945
149.9447,50.26004,False,9454
149.9928,59.3332,False,7718
165.0182,47.2887,False,7330
255.1198,9.23286,True,2326
232.62403,13.65776694,True,513
275.1336,67.35833,False,9176
172.457857,3.523994671,False,1078
182.497,10.92196,False,2958
159.951231,6.307898491,False,1389
149.9378,54.64972,False,9438
149.9621,71.50838,False,8287
164.967,9.836216,True,2512
112.484375,7.663625954,True,366
152.510442,6.695029374,False,1196
159.9875,49.04885,False,6117
159.965,60.21411,False,8742
184.9853,7.766899,True,4705
190.1737,64.12593,False,7890
112.4844,68.63397,False,7001
172.4705,26.06474,True,3996
140.0013,60.1501,False,8261
197.4702,11.61284,False,2467
159.951231,1.67735795,False,1384
187.6422,2.382538,True,4430
164.9715,7.890442,True,3963
159.9942,69.54744,False,5304
129.9621,59.79068,False,5824
94.97283,71.12681,False,8904
79.978861,10.94833173,False,1896
130.0244,48.49962,False,5512
120.0049,14.08217,False,3388
149.962093,3.149071183,False,615
192.4404,51.54386,False,6627
114.9976,62.77262,False,8562
147.4893,59.60106,False,7582
