MonthlyCharge,Tenure,Churn,Number
169.937833,12.00925702,False,241
115.002061,2.861423443,False,242
152.462354,14.20349453,True,243
207.609354,4.98152586,True,244
147.503078,23.12150846,False,245
200.118516,6.307178205,False,246
137.497825,12.73622643,False,247
134.980139,12.00466914,False,248
147.442069,2.243757398,False,249
197.494455,1.583394702,False,250
162.529926,14.23487852,False,251
210.151777,15.28108311,True,252
159.965581,4.135827839,True,253
190.173699,9.740709475,True,254
202.649979,1.213704886,True,255
134.950905,11.86252419,False,256
142.500692,2.416685985,False,257
114.997564,6.73327535,False,258
232.62403,6.549035393,True,259
242.628057,10.57197066,True,260
202.443347,3.379756569,True,261
124.993537,8.959047529,False,262
174.976769,10.23679934,False,263
225.145743,14.96503088,True,264
275.133571,23.79323993,True,265
287.642733,11.45675389,True,266
177.65076,11.04076215,True,267
220.114868,7.425503428,True,268
197.516854,2.411712843,True,269
194.974431,2.009542213,False,270
175.133074,9.068119482,True,271
147.478341,1.926789854,True,272
134.980139,11.77389421,False,273
157.483594,2.585228303,False,274
255.141716,9.517703088,False,275
137.439154,9.532523799,False,276
235.159141,23.103996,False,277
147.460067,5.104873611,True,278
232.637807,6.877942744,True,279
137.439154,21.17839683,True,280
129.948316,1.586331702,False,281
242.632554,3.778174405,True,282
187.609354,11.58276897,True,283
232.652038,11.62258922,True,284
159.980465,20.78013031,False,285
159.947583,3.940297464,True,286
137.487242,11.38099891,False,287
245.131966,1.473304337,True,288
117.439154,12.75609778,False,289
209.993134,6.253919786,True,290
169.974105,18.9537053,False,291
197.470195,9.640061615,False,292
137.516476,5.201330266,True,293
207.475448,12.42120946,True,294
160.00128,8.134438503,False,295
147.478341,14.86764776,False,296
127.488728,5.548652108,False,297
139.981577,18.35541838,False,298
220.132293,7.62779591,True,299
214.952509,4.439685675,False,300
139.99789,11.16903388,False,301
270.160419,14.14101821,True,302
202.443347,3.212400569,True,303
172.47417,16.84928353,False,304
137.468388,3.834727471,True,305
104.962874,6.198230305,False,306
174.969934,4.216732972,False,307
139.99789,4.355064781,False,308
144.988941,4.030250374,False,309
114.997564,9.915959247,False,310
172.484753,9.821728297,True,311
124.97808,9.183905417,False,312
174.991856,8.892893007,False,313
92.488023,7.661226872,False,314
139.965008,12.4767812,False,315
192.470522,2.462148717,True,316
220.118516,14.09942339,True,317
232.622804,7.272649386,True,318
210.156274,3.999030359,False,319
114.972827,3.115945151,False,320
149.977753,13.67931764,False,321
184.985293,14.6728104,True,322
132.479779,5.953547112,False,323
190.12704,11.74635394,True,324
92.488023,5.954024226,False,325
220.114868,22.8577804,True,326
107.495766,1.407866545,True,327
169.967067,21.08265979,False,328
222.679213,11.10356439,True,329
200.132293,9.734064703,True,330
262.610632,12.21754865,True,331
152.495236,2.423722078,True,332
202.636202,13.66061487,False,333
127.478341,8.701581043,False,334
159.983006,4.844060027,False,335
124.960655,6.485034974,True,336
252.62403,1.14113241,True,337
104.97808,7.69213424,False,338
204.961033,13.73012915,True,339
245.145743,5.690013293,True,340
95.019486,6.68894661,False,341
169.937833,9.475983046,False,342
207.475448,4.893221514,True,343
114.983787,2.656915117,False,344
232.637807,8.381515693,True,345
225.131966,14.53315436,False,346
212.641455,13.62832619,True,347
152.495236,1.281566108,True,348
134.950905,3.365552603,True,349
200.132293,5.397827503,True,350
197.470195,9.001231999,False,351
192.456745,10.9750814,False,352
162.471255,7.825845378,True,353
222.660939,14.12966281,True,354
114.950905,14.66914461,False,355
182.446995,5.388165017,True,356
95.005709,2.810825808,False,357
172.456745,2.485229169,True,358
177.65076,2.051069457,False,359
207.638588,6.10108047,False,360
220.118516,4.950398978,True,361
137.468388,10.16660427,False,362
159.965008,12.29558653,True,363
182.465269,24.8868126,False,364
129.977753,9.660361769,False,365
112.484375,7.663625954,True,366
127.488728,5.25445262,False,367
162.471255,13.59137366,False,368
154.961766,12.3492819,True,369
194.976769,18.37317391,False,370
192.48852,8.498042024,False,371
162.452604,22.33583015,False,372
107.48056,1.541545443,False,373
142.482694,12.78453216,True,374
165.018175,2.527681829,True,375
125.007314,7.065506244,False,376
139.987503,4.258552081,True,377
112.455141,4.801969514,False,378
212.622804,5.204853319,True,379
182.460772,32.0730133,False,380
159.947583,11.16847385,True,381
245.145743,16.8000196,False,382
149.977753,17.6210362,False,383
184.967019,17.18829795,True,384
92.455141,17.52138221,False,385
149.944668,10.4103675,False,386
167.456419,3.310281145,True,387
197.516854,2.993625911,True,388
152.488401,16.26037537,True,389
162.482694,3.045064701,True,390
262.610632,15.35762157,True,391
190.173699,5.940902789,True,392
187.513939,5.988505209,True,393
212.641455,7.138784756,True,394
104.964303,8.951793883,False,395
232.637807,4.221959275,True,396
142.499263,9.797427154,False,397
277.63748,10.90397471,True,398
112.455141,1.665591776,False,399
220.118516,8.611218573,True,400
139.951231,1.28507969,True,401
184.978458,1.379696124,False,402
210.138,3.084376591,True,403
142.468917,2.43754565,False,404
160.00128,3.288124191,False,405
127.481989,32.30772134,False,406
162.452604,13.46565415,False,407
172.457857,19.244458,False,408
255.155493,8.69085131,False,409
184.979684,3.778575882,True,410
175.006206,10.27819073,True,411
112.455141,4.156887945,False,412
194.958118,11.32083915,False,413
172.44408,5.254442453,False,414
200.165175,5.2551003,False,415
127.460067,6.417132666,False,416
147.478341,18.61278731,False,417
207.49737,4.924623699,False,418
169.937833,6.325942162,False,419
152.457857,17.22220989,False,420
162.460772,3.238699239,False,421
200.132293,6.437878909,True,422
182.460772,15.22323989,True,423
124.97808,7.484425045,False,424
230.105118,7.218752772,True,425
147.473844,11.69875604,False,426
142.482694,10.03363969,False,427
152.479779,18.46162568,False,428
105.010962,16.52138638,False,429
114.965789,13.83290937,False,430
184.978458,5.02568958,True,431
134.950905,2.644787483,False,432
182.490006,2.522962069,True,433
192.470522,3.508974199,True,434
149.962093,11.50651216,True,435
95.019486,10.96319721,False,436
245.174977,5.505247606,True,437
169.944668,14.16961729,False,438
207.49737,10.27782059,False,439
245.145743,3.364993591,True,440
127.478341,9.307770559,False,441
182.467607,1.171557288,True,442
267.642733,7.262579715,True,443
104.992311,17.06899012,False,444
164.978458,10.8600084,True,445
240.114868,16.48065356,True,446
124.960655,10.85041661,False,447
127.442069,4.85576672,True,448
169.992756,1.715329149,False,449
169.992756,21.71097206,False,450
179.979358,3.470685398,False,451
134.950905,1.914386255,False,452
192.440432,9.16272705,False,453
172.440432,7.457173484,False,454
212.669463,4.991605214,True,455
175.133074,10.5903229,True,456
159.965008,14.68216127,False,457
112.484375,5.440398012,False,458
179.965581,11.92300936,False,459
252.62403,9.461939857,True,460
95.005709,13.90000955,False,461
240.114868,13.99579075,True,462
105.010962,13.44056701,False,463
182.45383,3.179043613,False,464
149.944668,14.58066686,True,465
144.960655,17.24908083,False,466
187.609354,2.760467902,True,467
129.962093,20.04140358,False,468
129.976324,8.001673351,False,469
192.440432,1.092219692,True,470
172.44408,14.68600159,True,471
117.485813,4.135515169,False,472
159.965008,9.086633107,False,473
167.484705,9.493585403,True,474
129.962093,5.372758028,True,475
139.981577,13.82188875,False,476
124.97808,2.598489694,False,477
255.137219,12.9401487,True,478
230.105118,4.957713222,False,479
182.460772,28.79864005,False,480
255.155493,7.176411327,True,481
172.457857,5.709925704,False,482
137.483594,3.956375328,False,483
167.456419,1.033067819,True,484
127.495766,2.206152519,False,485
287.642733,3.820262172,True,486
167.456419,2.640977982,True,487
164.988941,5.622660986,False,488
242.632554,1.634394387,True,489
130.006414,2.012075635,True,490
257.63748,10.06913982,True,491
129.977753,6.935335786,False,492
232.622804,15.56741347,False,493
182.467607,12.75071284,False,494
220.132293,8.573785357,True,495
252.637807,13.86188691,True,496
142.452604,10.77929667,True,497
94.972827,16.88097916,False,498
210.105118,16.92163398,True,499
92.455141,11.91663193,False,500
194.969934,2.81822785,True,501
129.977753,5.100566529,False,502
242.628057,4.806882153,True,503
197.48762,5.658327457,True,504
242.610632,2.649525158,True,505
139.934918,18.76976086,False,506
112.455141,13.04542381,False,507
182.490006,1.534192133,True,508
149.988989,9.039309605,False,509
107.495766,10.15330548,False,510
92.455141,8.792119046,False,511
225.145743,1.542556879,True,512
232.62403,13.65776694,True,513
207.638588,5.165404738,True,514
175.133074,13.17859958,True,515
242.628057,1.557206083,True,516
184.964681,7.226076469,False,517
182.443347,20.91720893,False,518
117.485813,7.228526307,True,519
139.99789,20.43854626,False,520
149.937833,2.915827364,True,521
157.469817,9.709171662,False,522
152.510442,1.939549257,False,523
139.99789,1.502124145,True,524
139.951231,1.906368477,True,525
117.439154,15.60605339,True,526
235.137219,2.084396413,True,527
149.977753,1.781895205,False,528
149.991327,2.050742411,True,529
149.97755,2.447649309,False,530
172.456745,10.81997919,False,531
137.439154,8.650238791,True,532
197.494455,8.878536605,False,533
204.961033,2.359067126,False,534
162.482694,6.811759674,False,535
159.964152,5.207179461,True,536
169.974105,9.450195459,False,537
129.959755,10.6312597,False,538
119.989722,3.564836875,False,539
179.947583,1.815836226,False,540
167.456419,8.932053699,False,541
240.114868,7.349620762,True,542
194.976769,14.71424943,True,543
245.146969,7.073151031,True,544
139.987503,1.597765127,False,545
197.483972,8.054118994,True,546
190.173699,14.96135055,False,547
197.470195,22.76986341,True,548
149.974105,2.519975147,True,549
204.979684,5.915247686,True,550
152.502178,7.793733508,False,551
225.131966,20.44846104,True,552
202.636202,10.40161068,True,553
127.460067,11.40192641,False,554
162.482694,7.604093453,False,555
104.962874,12.85397739,False,556
169.937833,1.410971237,True,557
159.934918,8.874920206,True,558
217.470195,6.013261132,False,559
245.146969,9.306233406,True,560
177.48762,4.902104964,True,561
162.465269,1.894776657,True,562
147.456419,5.204111135,False,563
134.950905,1.375013189,False,564
127.442069,1.387575524,False,565
184.978458,2.685677496,False,566
137.468388,5.511437756,False,567
182.443347,16.58244758,True,568
172.487091,14.17620441,True,569
162.500692,10.81527088,False,570
137.439154,20.01892414,False,571
220.114868,6.956508263,True,572
159.994242,8.274610767,True,573
159.964152,6.786723844,True,574
275.133571,3.605888824,True,575
194.958118,10.19243185,False,576
124.97808,3.998433243,False,577
92.455141,4.964368923,False,578
229.993134,5.884557067,False,579
147.478341,1.084656113,False,580
179.947583,7.21126107,True,581
175.006206,2.140387928,False,582
204.963371,7.931439645,False,583
210.12704,14.08939653,False,584
184.967019,9.232644617,False,585
200.118516,6.951491551,True,586
114.965789,3.137169138,False,587
134.980139,11.85998919,True,588
92.488023,3.113737885,False,589
137.483594,4.985175451,False,590
137.483594,11.41238102,True,591
207.638588,15.37990405,True,592
114.972827,3.775528995,False,593
207.609354,5.30268427,True,594
134.950905,2.843930975,True,595
240.114868,13.70230727,True,596
149.959755,4.768869377,False,597
134.950905,14.57312339,False,598
204.963371,17.28022598,False,599
149.977753,16.1217624,False,600
139.934918,2.437089876,True,601
197.628838,5.822867455,False,602
152.479779,16.18199957,False,603
139.95684,14.46037646,False,604
229.993134,1.504124801,True,605
142.471255,7.737353244,False,606
159.947583,4.109952242,True,607
240.114868,2.566196093,True,608
172.440432,4.440328327,True,609
169.967067,12.3848312,True,610
149.962093,6.396338897,True,611
134.950905,10.03212915,False,612
159.965008,2.62036784,False,613
232.637807,3.795086086,True,614
149.962093,3.149071183,False,615
184.963371,3.484000437,True,616
182.490006,5.770302149,True,617
159.951231,2.981008475,False,618
147.442069,9.14991493,False,619
242.632554,11.38939562,True,620
162.500489,1.445148407,True,621
172.457857,6.143856241,False,622
140.00128,5.981775914,False,623
144.988941,2.08299524,True,624
150.020764,7.110141173,True,625
275.133571,3.041138012,True,626
130.006414,15.37394197,False,627
197.48762,3.905351198,False,628
149.984492,3.838043219,False,629
184.978458,5.141923371,True,630
207.609354,19.17821675,True,631
139.99789,12.36979696,False,632
220.132293,14.28414317,False,633
242.632554,3.769989038,True,634
154.991856,9.126959742,True,635
139.987503,2.684151079,False,636
245.145743,24.39432985,True,637
187.609354,4.676474348,True,638
159.965008,4.065555679,True,639
192.440432,19.95372925,True,640
172.440432,4.241019424,True,641
204.961033,14.02310297,False,642
222.649979,1.042140757,False,643
159.951231,4.483251529,True,644
159.965008,2.768037617,True,645
152.510442,6.357562637,False,646
187.656013,7.748370205,True,647
184.978458,6.90648504,False,648
127.481989,11.80191083,False,649
220.118516,20.75499393,True,650
162.482694,10.57261422,False,651
245.146969,5.260136013,True,652
162.465269,28.38835566,True,653
149.984492,2.451160296,True,654
147.478341,7.243986575,False,655
184.963371,1.876407503,False,656
172.47417,7.29973843,False,657
200.132293,11.24483017,True,658
92.455141,6.735352382,False,659
214.966286,5.991017375,True,660
127.458638,16.67574291,False,661
120.003499,10.28281832,False,662
210.105118,19.21689293,True,663
142.500692,11.34954445,True,664
79.978861,1.846161288,False,665
137.468388,14.86270396,False,666
134.950905,2.216583602,False,667
104.962874,16.53708435,False,668
102.474625,3.7013893,False,669
162.482694,5.261502169,True,670
159.994242,7.279044337,True,671
92.455141,13.80323806,False,672
255.155493,15.92219451,True,673
159.983006,3.525858481,True,674
169.944668,9.85591776,True,675
127.511223,9.75910234,False,676
95.019486,5.506476096,False,677
134.980139,6.999864982,False,678
112.455141,19.50833872,False,679
92.455141,7.320050181,False,680
127.442069,8.886453729,True,681
129.962093,17.80378998,False,682
112.484375,7.847288476,False,683
212.641455,10.8040205,False,684
220.161527,7.798523158,True,685
149.937833,9.586248224,False,686
232.641455,9.428767036,True,687
192.470522,8.019086021,False,688
194.966286,5.78988794,True,689
114.965789,23.02862012,False,690
192.48852,2.72317525,False,691
152.479779,18.92157073,False,692
154.961766,11.90088632,False,693
124.97808,28.93788212,False,694
152.44408,1.570209934,True,695
232.641455,10.85959186,True,696
182.465269,1.338441957,True,697
242.610632,2.995498523,True,698
202.443347,10.56061324,True,699
117.487242,9.84141211,False,700
184.979684,16.66441267,False,701
240.114868,12.84120976,True,702
184.967019,5.759265746,True,703
127.458638,7.979145258,False,704
184.985293,19.28424826,False,705
277.63748,13.57977305,False,706
172.457857,3.520675631,True,707
194.966286,10.49916723,True,708
174.975543,1.72479919,True,709
149.937833,5.567028377,True,710
112.455141,11.84987964,False,711
149.959755,3.976305626,False,712
277.63748,5.759571228,True,713
112.484375,3.613513424,False,714
117.439154,5.156978882,False,715
275.133571,16.75922789,True,716
147.456419,13.85187885,True,717
204.949594,9.472450618,True,718
127.474951,6.636312277,False,719
129.962093,2.904448825,False,720
242.610632,4.800346852,True,721
127.442069,10.35063785,False,722
104.964303,14.71592037,False,723
182.443347,9.758067608,True,724
159.947583,9.820011726,True,725
157.483594,8.458573247,False,726
129.948316,8.508626757,False,727
139.934918,11.70347852,False,728
222.649979,29.8284414,True,729
162.482694,7.004427474,False,730
125.007314,7.439569893,True,731
204.949594,21.05353987,True,732
139.965008,6.050060777,False,733
182.465269,7.599617029,False,734
104.992311,5.473564746,False,735
220.118516,4.803306414,True,736
154.991856,6.051428262,True,737
142.452604,6.503513341,False,738
147.442069,1.650263525,True,739
124.97808,2.282601557,False,740
220.118516,15.70393958,False,741
117.439154,11.56648604,False,742
95.019486,1.322671871,False,743
162.482694,12.11795763,False,744
159.947583,9.539962975,True,745
104.97808,4.303745101,False,746
117.483475,7.607475355,False,747
172.484753,3.736763788,True,748
169.937833,22.39935475,False,749
147.473844,20.07541432,False,750
175.133074,7.677648117,True,751
195.006206,14.08292576,False,752
127.458638,11.14672304,False,753
245.145743,6.343374736,True,754
220.132293,21.1875693,True,755
147.442069,19.9441873,False,756
275.119794,3.196943016,True,757
162.45383,3.248169927,True,758
124.964303,6.248150471,False,759
192.48852,3.293435643,False,760
104.97808,1.754385394,False,761
137.487242,11.48773622,False,762
124.97808,5.711646401,False,763
172.44408,7.603357235,False,764
114.972827,2.084118551,False,765
202.443347,6.587201276,True,766
159.983006,4.603347641,False,767
187.46728,6.541066702,False,768
157.469817,4.332134531,False,769
212.641455,2.279259145,True,770
172.470522,9.043575718,True,771
104.992311,8.446160069,False,772
134.950905,3.990895779,False,773
187.484705,9.07068647,False,774
149.988989,16.97529426,False,775
182.483267,25.77611616,False,776
210.105118,3.189179387,True,777
129.994975,6.49110882,False,778
194.974431,8.908332009,True,779
139.983006,15.37107894,False,780
262.610632,9.715065141,True,781
255.119794,9.582004744,True,782
192.470522,5.84055678,True,783
114.950905,2.968358466,False,784
129.99153,9.294088005,False,785
129.99153,12.96208301,True,786
114.972827,2.831804349,False,787
159.979358,9.322934248,False,788
164.964681,11.75027091,True,789
159.965581,6.509951549,True,790
160.00128,3.087125795,False,791
149.959755,5.310878954,False,792
222.628057,4.208227552,True,793
204.963371,4.933319572,True,794
172.44408,6.284107728,True,795
220.114868,2.179548523,True,796
149.97755,9.289517752,True,797
270.160419,12.55438733,True,798
152.44408,28.86969715,False,799
232.62403,8.063547235,True,800
222.632554,4.612099351,True,801
262.610632,14.60526414,True,802
179.979358,11.95255483,False,803
165.01134,5.044076415,True,804
242.628057,13.55218661,False,805
182.465269,7.748288711,False,806
92.455141,8.360649713,False,807
179.965581,9.162445307,True,808
255.119794,5.823321565,True,809
182.460772,8.294910436,True,810
127.458638,29.10639477,False,811
207.609354,5.786960464,True,812
117.468591,19.70266217,True,813
95.005709,4.455386749,False,814
217.470195,9.44860885,False,815
245.146969,4.986528165,True,816
177.48762,12.00858052,False,817
172.44408,10.26390461,False,818
232.652038,1.525343103,True,819
147.442069,11.78880203,True,820
242.61428,24.19132114,True,821
172.487091,14.37727698,True,822
212.641455,1.128335443,False,823
154.975543,5.691421867,True,824
154.975543,6.492246879,True,825
207.481057,3.831221517,True,826
127.495766,11.08306586,False,827
127.442069,7.48578642,False,828
194.976769,8.654535873,True,829
114.997564,5.179004124,False,830
207.638588,1.440416687,True,831
184.971516,7.542749465,True,832
182.446995,4.607336316,False,833
169.944668,6.28842083,True,834
220.132293,1.532973151,True,835
142.452604,15.74763468,False,836
129.994975,23.956929,False,837
139.979239,9.073819276,False,838
157.483594,4.310152224,False,839
200.118516,19.76529476,True,840
149.959755,17.71637154,False,841
182.460772,17.37839741,True,842
212.641455,5.130341596,True,843
149.977753,6.588311936,False,844
129.976324,4.222122394,False,845
152.466002,10.81273093,False,846
142.482694,1.078815111,True,847
132.479779,7.161869147,True,848
149.984492,4.313377262,False,849
240.114868,11.38490458,True,850
230.105118,26.01552533,True,851
129.994975,4.784582646,True,852
159.980465,5.110718131,True,853
117.468591,8.802527803,False,854
247.664655,4.667703398,True,855
184.993915,7.455148937,True,856
162.467607,4.475652318,False,857
277.651257,17.28550612,True,858
172.455519,2.284207057,False,859
149.959755,5.028564472,False,860
172.456745,11.09808176,False,861
169.992756,2.010353461,True,862
172.440432,5.240131023,True,863
194.988208,3.414733275,False,864
235.141716,1.901532614,True,865
242.61428,5.541384803,True,866
117.51525,5.62805389,True,867
127.458638,8.791194482,False,868
179.947583,3.11643578,False,869
139.934918,2.086431077,True,870
92.488023,12.84560044,False,871
117.472036,2.704019894,True,872
187.481057,1.656338685,True,873
225.145743,14.89720747,True,874
159.965008,8.735757967,True,875
255.141716,1.161803984,True,876
184.993915,13.76871228,True,877
149.984492,18.66504433,False,878
182.465269,13.01023159,True,879
129.948316,5.803901847,False,880
152.47417,5.295927221,True,881
207.49737,2.463011656,False,882
154.991856,14.04985628,True,883
137.468591,4.849677072,False,884
207.481057,9.595456517,False,885
137.439154,15.16937697,False,886
252.62403,9.195415365,True,887
194.999168,13.04114417,False,888
152.509013,1.79772408,True,889
137.439154,6.471903209,False,890
267.664655,9.923586914,True,891
157.469817,5.36237356,False,892
154.975543,3.317348927,False,893
117.439154,10.79186592,False,894
182.476229,3.505235526,False,895
142.485486,11.7391369,False,896
162.452604,13.00962018,False,897
144.960655,4.709035899,False,898
129.994975,1.611546284,False,899
129.962093,11.55987401,True,900
212.655686,5.261212465,True,901
104.962874,15.806584,False,902
147.478341,13.17849974,False,903
134.980139,11.58317216,False,904
127.488728,12.05713486,True,905
220.132293,3.105139512,True,906
184.967019,9.137809439,False,907
124.964303,7.176700824,False,908
182.467607,6.991642782,True,909
162.500692,9.637781398,False,910
172.470522,2.368283285,True,911
212.669463,9.651065829,False,912
257.63748,8.730405893,True,913
222.628057,4.173314039,True,914
152.479779,15.42700763,False,915
112.455141,12.91213895,False,916
142.485486,3.679255472,True,917
162.471255,10.34327947,False,918
159.964152,5.451895614,True,919
194.958118,12.81881129,True,920
149.944668,8.277054038,False,921
182.460772,14.31596419,False,922
204.949594,5.259033624,True,923
120.003499,14.44810037,False,924
164.985293,4.245035615,True,925
172.503404,4.035770971,True,926
277.651257,6.434280902,True,927
275.133571,5.425068599,True,928
152.510442,2.729451922,False,929
184.971516,5.134989649,False,930
