MonthlyCharge,Tenure,Churn,Number
152.4441,11.89052,False,4752
210.1051,14.7857,True,2295
140.0013,43.99275,False,8188
184.9853,8.084289,False,2075
127.475,4.719731,False,2264
192.4404,57.76658,False,6321
232.624,69.2962,False,5416
149.9483,2.590677,False,2375
190.127,59.34372,False,6893
94.972827,2.596050259,False,1901
212.6415,4.820891,True,4842
152.4884,7.606099,False,2836
112.4551,59.33259,False,6289
164.988941,25.88644227,False,1303
220.118516,8.611218573,True,400
200.165175,5.2551003,False,415
202.4433,10.02202,True,3066
114.972827,12.54841227,False,1823
152.455519,13.46926706,False,1105
204.979684,12.57273206,False,1975
107.4806,48.29494,False,5597
220.1323,43.86959,False,9220
147.4893,46.39161,False,7930
225.1457,11.739,True,4702
172.4624,6.360959,True,4665
127.473844,21.6132385,False,1947
162.4713,65.25688,False,7539
172.4404,61.11248,False,7218
197.4725,60.2958,False,7046
149.992756,3.847102787,True,1414
172.4579,55.88646,False,8649
204.9496,3.046588,True,3094
162.4713,71.98828,False,7771
92.5018,71.96367,False,9368
197.4945,63.656,False,5145
204.9634,48.31275,False,9507
232.6378,18.24928,True,3034
242.6106,42.47353,True,8929
142.4827,59.20792,False,9424
104.9781,71.02256,False,5734
255.1372,65.66957,False,8830
230.1051,7.837878,False,2821
194.9663,68.00653,False,9435
159.9794,53.99857,False,9331
142.515576,1.722680046,True,1989
104.9923,2.348003,False,3916
182.4676,3.988032,True,4154
120.0035,43.02146,False,8513
162.4827,53.22972,False,5521
240.1149,4.072959,True,4269
287.6427,68.57996,False,9896
184.967,10.58401,False,3260
112.4551,64.20616,False,6059
255.119794,11.24061076,True,1087
152.4798,6.416264,True,3452
149.9845,65.61044,False,5263
172.4579,61.47987,False,5609
107.4958,15.10612,False,4316
232.624,64.74166,False,9097
152.4624,3.545553,True,3402
92.5018,61.46682,False,7458
262.6106,7.047021,True,3466
137.4686,67.429,False,5309
157.469817,4.187033385,True,1065
105.010962,16.52138638,False,429
120.0049,1.453022,False,3547
144.988941,2.08299524,True,624
182.4653,61.74695,False,8491
172.4624,8.116071,True,3688
252.6378,57.51975,False,8650
179.9476,68.69674,False,7754
127.4601,20.45201,False,3288
207.6094,48.61807,False,9199
194.9744,22.34478,False,2582
137.4392,60.05643,False,8872
207.4754,45.7211,True,6082
159.9349,43.59094,False,7189
184.971516,5.134989649,False,930
182.490006,5.770302149,True,617
162.4689,54.67507,False,6272
159.983,60.57969,False,8075
242.6106,70.62164,False,6001
214.9525,59.00593,False,8574
222.6362,60.8833,False,9063
192.4885,66.99754,False,5803
229.993134,8.205103396,True,1961
160.0013,58.87612,False,9459
112.4551,46.75485,False,8889
167.4564,16.93921,False,2920
127.4586,8.850759,True,4583
117.4872,71.29664,False,6674
232.6228,8.268061,True,3083
212.6415,12.05316,False,2937
255.1372,63.05897,False,5191
275.1336,24.2732,True,2627
157.483594,2.694014031,True,1248
252.6378,8.867664,True,2606
235.1372,50.67652,False,9392
192.4885,4.225661,False,4392
124.9781,66.58209,False,6620
149.9598,2.277916,False,3673
242.6143,9.151288,True,2752
102.4746,61.343,False,7071
159.9642,61.32409,False,5065
129.977753,6.935335786,False,492
207.4811,21.08084,True,2314
242.6281,65.50762,False,7992
174.9581,10.16511,False,2921
194.976769,4.61174735,True,1270
242.6573,10.50826,True,2000
92.455141,7.320050181,False,680
200.1323,57.59524,True,6222
172.462354,19.9235245,False,1208
102.4746,47.67299,False,6573
245.1283,61.75393,False,8300
162.460772,3.468872554,True,1491
164.9785,61.28932,False,6103
252.6378,67.10152,False,8594
275.1336,50.69944,True,5986
149.962093,13.72354614,False,1727
129.994975,23.956929,False,837
137.4616,8.492867,False,2233
164.967,7.296904,True,3058
217.484,64.99757,True,5414
217.472533,6.093194674,False,1998
114.983787,8.015401085,False,962
137.4686,6.023347,False,3505
184.9496,66.969,False,9654
210.1563,65.22821,False,8303
142.452604,10.77929667,True,497
127.4601,6.116652,False,2493
187.4673,7.022294,False,3950
204.9634,65.54969,False,5883
262.6106,8.36006,True,2860
162.4676,23.40043,True,4191
134.9509,66.50929,False,5073
192.4705,67.2235,False,5489
197.6288,51.74916,False,9289
129.9621,52.14985,False,5667
144.9607,5.614935,False,3980
240.1149,10.96384,True,4485
204.979684,2.92969581,False,1808
124.9607,44.68507,False,8552
184.971516,16.87922024,False,13
169.9741,49.67473,False,8200
164.9715,1.15025,False,4396
200.1323,63.27315,False,6323
137.4872,66.85534,False,7505
172.47417,3.835182255,False,1925
140.0049,8.161101,False,3656
207.6094,2.337769,True,4271
129.9598,9.693608,True,2861
139.9512,62.23897,False,8807
149.9776,62.91372,False,9377
104.9629,3.665202,True,4727
137.4698,10.69505,False,2557
162.452604,23.34617699,False,115
192.4404,60.46139,False,6361
162.468917,2.619468979,False,1393
132.466,48.35393,False,5554
169.967067,7.918255804,False,1926
225.1786,5.519258,False,3002
129.9621,51.23358,False,9603
127.4601,41.63772,False,7044
137.439154,8.650238791,True,532
182.447,59.6057,False,5810
232.652,18.55263,True,2768
197.4876,65.29336,False,5979
242.6143,11.86797,True,4367
232.652,68.80222,False,7362
252.62403,3.871799525,False,1404
207.6094,71.20584,False,6294
242.6281,44.9964,False,6959
255.1417,70.18772,False,7437
159.9349,52.25168,False,8613
149.977753,14.45556293,False,1867
202.443347,3.379756569,True,261
112.4551,36.19603,False,8571
152.4441,64.61204,False,6109
139.99789,1.502124145,True,524
210.1051,65.28829,False,5248
192.4404,2.654262,False,2054
142.5007,60.45093,False,7119
127.4601,65.19543,False,8619
222.6362,61.91778,False,5651
242.632554,3.769989038,True,634
127.4887,3.362461,False,2139
204.9634,54.28874,False,8992
184.961,66.89948,False,8496
162.511928,5.770390256,True,24
217.484,61.96931,False,6642
222.660939,7.712199324,True,1756
184.967019,9.232644617,False,585
182.4653,50.60484,False,6849
107.4806,65.68601,False,6209
262.6106,66.67798,False,7163
174.991,6.894406,True,3165
124.9607,15.58596,False,3782
127.4421,2.647286,False,4148
159.983006,4.603347641,False,767
164.967,29.19298,False,3269
159.9942,58.76049,False,7649
204.9634,49.11678,False,8676
255.1336,55.74644,True,9932
149.9778,3.263347,False,3806
182.45383,10.36025557,False,1246
232.624,38.56823,True,6906
202.4433,12.50526,False,4117
162.4538,8.24734,False,2862
159.9942,58.17786,False,7952
204.949594,21.05353987,True,732
140.0013,41.94323,False,5653
207.6094,69.26833,False,5045
92.48802,9.712168,False,4737
245.1457,3.924965,True,3787
104.9923,64.34133,False,8583
114.9728,56.08957,False,6005
124.9643,57.01834,False,6465
124.97808,2.282601557,False,740
117.4835,63.42517,False,7361
230.1344,4.527148,True,4685
194.966286,10.49916723,True,708
172.4624,11.84721,False,3457
169.9447,3.1741,True,3239
172.4624,70.69188,False,8960
174.9755,4.799511,False,2935
149.9621,71.88568,False,8129
152.479779,7.918062789,False,975
159.9349,60.14645,False,5025
194.958118,21.87100089,False,1663
172.4885,3.949032,False,3187
197.4876,4.439464,False,4578
147.460067,4.397705634,False,1295
187.6094,71.15704,True,6943
137.4698,69.25128,False,9370
162.5005,50.76631,False,8405
147.4783,2.476217,False,2549
119.9568,60.12954,False,7982
159.934918,15.48651522,False,1236
157.4836,60.7425,False,7252
182.447,57.89585,False,7882
147.4421,10.89683,False,2556
149.9707,57.37651,False,7610
220.1478,66.60166,False,9844
149.97755,4.266309981,True,1976
220.1185,9.373591,True,3863
119.9897,11.71559,True,2809
210.127,64.28134,False,7836
124.9935,67.75127,False,8445
144.960655,9.045537332,False,1182
104.9643,27.98865,False,2121
159.9476,63.41268,False,6625
117.4686,1.479514,False,4037
129.977753,5.100566529,False,502
174.976769,11.71637124,True,139
129.9483,53.63969,False,6397
197.4876,58.52603,False,5532
159.983,59.47229,False,8876
144.9889,66.74885,False,7196
204.9634,51.42373,True,6820
240.1149,8.377189,False,2695
127.4783,10.30326,False,4021
149.9776,63.15946,False,5694
204.963371,18.37212028,True,1880
157.4698,64.78357,False,6405
194.9699,52.70133,False,5964
162.452604,13.46565415,False,407
124.9781,4.148103,False,2605
114.9728,65.08131,False,6317
245.175,47.23415,False,6548
240.1149,69.4907,False,6599
160.00128,9.605264775,False,1446
137.4872,70.03794,False,8185
172.470522,2.497790261,True,1882
152.495236,2.988653862,True,1410
255.141716,1.161803984,True,876
174.9699,50.09713,False,9591
132.466,71.61852,False,7053
152.4798,57.63584,False,7615
220.1149,52.53836,False,7809
149.9778,62.40518,False,7497
172.4567,12.26499,True,2385
129.9621,7.560138,False,4798
162.4526,11.62388,True,3820
164.978458,10.8600084,True,445
212.6228,50.47035,False,6250
129.9621,7.994351,False,3166
137.4392,2.407697,False,3605
194.9992,65.06377,False,7125
147.4421,66.72288,False,9280
159.9794,67.75523,False,7713
179.9656,68.26584,False,7918
142.4827,67.97593,False,5346
139.983,64.38382,False,5331
139.9349,4.444135,True,3515
212.6228,51.21873,False,5141
187.609354,1.00025934,True,1951
200.1323,8.619877,True,2517
179.947583,3.11643578,False,869
152.4798,13.67733,False,2404
182.460772,15.22323989,True,423
144.960655,14.60426293,False,1495
184.961,55.71809,False,8294
127.4958,21.06329,False,2917
142.5007,18.03946,False,4126
112.4551,51.38208,False,7031
92.455141,4.964368923,False,578
162.4818,17.76511,False,2407
117.5152,71.20362,False,7508
172.4579,60.45443,False,9741
142.4827,49.92156,False,9994
169.9378,59.90148,False,7322
200.1323,52.20263,False,5395
204.961,62.86179,False,7987
147.4893,48.80775,False,5290
162.447,61.38199,False,5553
134.950905,14.57312339,False,598
150.0208,63.06098,False,5706
162.511928,4.648958177,True,208
124.9607,1.563383,False,2608
127.4887,6.162825,False,3958
129.9763,57.28247,False,9227
222.6281,3.613493,True,3774
184.978458,6.90648504,False,648
139.965008,10.87372395,False,1608
212.6228,9.556572,True,3218
172.5104,5.464488,True,2962
159.964152,5.451895614,True,919
184.9785,67.04233,False,5093
192.4567,39.32461,False,7629
172.4404,65.02121,False,5359
207.6094,45.28275,False,6285
132.5127,1.832601,True,3212
220.1615,4.14274,True,3235
94.97283,62.07668,False,7447
172.4742,65.15989,False,5052
137.4836,2.54348,True,3209
172.470522,2.368283285,True,911
184.9853,8.172776,False,4297
149.9776,5.966695,False,2963
255.155493,7.176411327,True,481
117.468591,13.13159395,False,1253
235.1372,69.66186,False,8217
124.9643,70.50182,False,9299
184.9634,4.610249,True,3764
230.1344,52.76082,False,5092
172.455519,1.415346194,True,1041
160.00128,11.71308191,False,1542
172.4555,8.635904,True,4053
79.97886,65.11023,False,6819
82.49655,58.6244,False,6778
184.978458,2.685677496,False,566
169.944668,8.315973557,True,1713
159.9349,64.82482,False,9203
187.481057,10.7468963,False,1190
235.1417,7.131841,True,3328
174.9755,65.60019,False,6705
152.5022,68.22138,False,8089
212.6415,38.34946,True,7516
172.5104,19.69566,False,4499
117.5015,68.5356,False,6076
255.119794,5.823321565,True,809
139.9512,65.16987,False,8859
120.0035,20.34377,False,3683
139.95684,18.29765062,False,1839
159.965008,8.735757967,True,875
267.6647,64.30623,False,5041
214.952509,4.439685675,False,300
104.9781,9.875391,False,4708
164.9715,63.3194,False,8334
159.9512,68.59602,False,6275
217.4702,12.23147,True,2632
152.466,7.813168,False,4641
149.9741,71.07066,False,9183
142.5156,7.494128,False,3237
232.641455,2.601455981,True,1043
182.490006,4.843533662,True,1447
127.4421,47.17599,False,6398
252.624,67.49846,False,5222
149.9447,64.48112,False,8463
142.4713,65.95332,False,5731
255.1336,10.70911,True,4958
137.469817,1.992846597,True,1543
187.5139,66.36071,False,7856
157.4698,3.437502,False,2354
207.4811,60.52344,False,7010
172.4555,3.157767,True,2828
192.4705,56.37128,False,7213
172.4441,71.17531,False,5165
139.9512,62.61777,False,5097
149.9483,1.397042,True,2322
207.4811,1.13143,True,2718
104.9643,67.37641,False,6258
204.9496,61.85574,False,9934
159.9875,71.7083,False,5032
214.9663,70.89862,False,8648
222.665436,14.92730216,True,1533
242.628057,3.218751358,True,1075
222.65,1.193519,True,4447
162.4982,70.54943,False,7269
222.6143,6.21102,True,3128
187.656013,10.21634248,True,169
142.4855,61.32712,False,9573
207.4811,61.04037,False,9996
129.995,66.21435,False,6306
147.4421,57.74783,False,5444
267.664655,9.923586914,True,891
172.4705,1.932645,True,3284
160.0122,3.112447,True,2311
147.4783,66.89696,False,9520
184.9647,10.76391,False,2892
179.9476,57.01956,False,9783
172.4885,8.334589,True,4020
204.9797,57.50554,False,6145
127.4738,54.03406,False,6214
147.473844,20.07541432,False,750
222.65,10.85537,False,2368
152.462354,4.909764597,False,1509
245.132,60.81814,False,8196
139.99789,20.43854626,False,520
184.993915,7.455148937,True,856
204.961,51.51251,False,9472
129.9778,5.260996,True,4529
235.1591,2.748652,True,2157
182.4676,58.12363,False,6530
117.487242,4.55454522,False,1363
172.440432,5.240131023,True,863
169.9928,3.767302,False,3755
162.452604,6.133827574,True,1168
169.9741,9.102322,False,4176
192.4705,15.56801,False,3433
164.9715,2.582668,True,4348
255.119794,9.582004744,True,782
147.503078,10.03360917,False,1076
104.964303,14.71592037,False,723
197.484,70.53596,False,6770
149.9447,64.9377,False,8532
127.475,46.30752,False,6369
255.1555,63.7669,False,7315
152.5104,12.00909,False,2501
197.470195,11.58448327,False,1626
174.9768,7.881289,True,2890
240.1149,58.4866,False,8356
129.9926,12.51454,False,2258
147.4601,57.95857,False,5255
159.9942,47.6364,False,5712
179.9794,47.94936,False,8088
197.484,70.22928,False,5705
157.4698,55.47474,False,5959
104.9643,3.707186,False,3344
210.127,60.78096,False,8211
129.9778,23.77384,False,3116
214.9525,49.07033,False,9926
152.4798,59.27489,False,5478
149.9707,1.866832,True,3693
287.642733,11.45675389,True,266
124.9781,60.10972,False,9832
147.4713,51.01884,False,6792
159.965,5.943865,False,2128
169.9378,5.787415,False,3008
222.6143,69.05558,False,5563
184.9797,64.86438,True,8521
194.966286,9.405224809,True,237
137.483594,4.985175451,False,590
194.9882,51.41852,False,8355
240.1149,58.12044,False,7835
200.132293,11.24483017,True,658
159.965,15.6265,False,3057
149.9621,59.51288,False,5487
182.4433,50.44094,False,8482
152.5022,63.43312,False,7299
255.1417,29.95876,True,2616
202.6829,9.345696,True,3784
200.118516,3.883156675,True,1380
139.979239,9.073819276,False,838
139.9568,2.473299,False,3978
124.97808,11.44196811,False,1487
184.963371,3.484000437,True,616
207.6094,3.383778,True,2178
137.439154,15.18780416,False,1865
187.5139,2.707119,False,2213
127.482,48.09099,False,7650
220.1323,9.386672,True,4839
182.4538,2.820837,True,4478
214.9663,5.21614,False,3909
179.947583,8.700517617,False,1051
235.1372,63.66258,False,6137
220.1149,69.87041,False,5055
204.9496,9.546909,False,2853
217.4702,17.05378,True,3795
139.9875,59.11522,False,7075
184.9963,8.259385,True,2959
214.9663,64.54916,False,6107
139.934918,18.76976086,False,506
245.1457,10.59224,True,4940
127.4601,2.313262,False,3489
164.971516,5.037146238,True,1920
194.9992,42.01051,False,7525
119.9568,40.8394,False,9431
139.983,64.92325,False,7648
117.5152,71.36862,False,7598
147.4783,22.12945,False,2687
149.9378,46.92377,False,7566
149.9928,3.890319,True,2807
169.9378,71.03326,False,5217
204.961,55.72148,False,6568
152.4555,63.78532,False,7964
204.961033,24.37711744,True,1943
242.6106,52.17851,True,8787
147.4421,59.92546,False,6493
104.9629,22.28926,False,4519
240.114868,13.70230727,True,596
165.0182,49.39534,False,8133
187.513939,5.988505209,True,393
127.4738,2.531394,False,3759
187.642236,9.630236452,True,1853
175.133074,17.39605821,True,1166
222.6281,28.31929,False,4272
197.4876,64.71488,False,5028
169.974105,9.450195459,False,537
210.138,9.344886869,True,119
179.9476,69.44118,False,9055
207.4974,44.98551,False,5038
182.4433,64.30983,False,7495
255.1198,31.79027,True,4574
117.485813,7.228526307,True,519
139.9568,49.20691,False,8773
220.1185,4.606587,True,3126
219.9902,3.769755,False,3159
159.965,13.61564,False,3215
124.9643,42.10529,False,6039
172.4624,54.84444,False,7408
140.0049,56.37261,False,9379
287.6427,12.00948,True,4908
159.9656,65.48954,False,6141
187.484705,4.486607929,False,1046
164.9785,2.553094,True,4905
235.1591,57.78386,False,5315
262.6106,65.90305,False,5620
245.1457,7.151009,True,3420
217.4725,63.01044,False,8264
149.977753,17.6210362,False,383
182.443347,9.758067608,True,724
149.9778,65.89807,False,7015
139.987503,1.597765127,False,545
117.472,58.24766,False,6726
147.4713,7.756546,False,3407
245.1457,3.151239,True,2016
127.475,6.542299,False,2276
179.9656,71.4869,False,7728
207.4673,47.56406,False,6263
162.4526,64.17032,False,9209
147.4783,70.68617,False,8077
174.9768,40.51042,False,9574
129.9763,7.833185,False,3483
202.4433,71.44432,False,6256
92.45514,60.20609,False,6217
182.4762,54.79811,False,7795
204.963371,24.77634001,False,1745
139.965008,9.821119931,False,1411
114.9976,60.69462,False,5841
114.9509,5.095356,False,3757
207.4754,12.4341,True,4636
202.4433,69.82047,False,9239
192.4705,68.97874,False,9225
212.641455,7.40216226,True,1879
182.4676,8.940085,False,2506
159.9942,48.03427,False,5503
220.1615,61.17571,True,8956
124.9781,61.61486,False,7460
139.951231,1.723983897,True,1198
245.175,51.83082,True,9461
242.6326,47.86746,False,8335
232.622804,14.45990083,False,1057
114.9728,67.71178,False,5942
149.9915,61.50738,False,9525
217.484,4.685087,False,4720
182.467607,10.1127187,True,1932
114.972827,3.115945151,False,320
129.9483,5.113589,False,4507
149.9845,59.36326,False,7794
172.4567,1.704751,True,2430
255.1417,5.8078,False,3372
172.4579,70.95891,False,7078
172.4567,44.89729,False,5885
152.5022,66.54232,False,5703
152.4742,56.35945,False,6869
175.1331,45.62851,False,8321
142.485486,2.017579009,False,1048
204.963371,16.78883402,True,1429
222.6143,66.00509,False,8712
194.9744,8.840599,True,2931
210.1051,11.36757,False,3438
265.1283,69.13848,True,6872
117.4392,10.65826,False,3174
149.9483,53.24575,False,8487
112.455141,9.858971643,False,1844
214.9525,11.56278,False,2811
182.4433,16.64015,True,3700
179.9476,71.25643,False,7668
169.9671,61.18595,False,5350
152.4579,71.48476,False,9201
152.466,47.99369,False,5371
174.9618,71.82846,False,5900
157.4836,15.07508,False,2399
152.479779,15.42700763,False,915
214.952509,15.40849216,False,1104
187.6094,69.67964,False,8664
182.4608,50.71914,False,9767
142.4827,71.28653,False,7697
149.9378,55.29166,False,7916
174.9699,61.08796,False,7969
114.9509,68.02518,False,9320
104.9781,59.29365,False,6652
215.1591,7.041709,True,4795
152.4798,68.89551,False,5893
232.6415,67.6047,False,5983
172.4579,66.88132,False,6267
127.442069,4.85576672,True,448
194.9581,41.14853,False,7405
139.987503,23.32691904,True,1219
112.4551,70.97645,False,5762
232.6228,67.0795,False,5665
235.1591,10.88054,True,3966
252.6378,66.00877,False,9069
160.0013,54.09422,False,5147
139.9512,18.76931,False,3801
220.132293,4.499945782,True,1829
162.497044,7.18546062,True,1891
182.446995,9.808669685,True,1514
104.9923,61.29358,False,5791
220.118516,15.70393958,False,741
164.9715,14.70737,True,3661
102.4746,45.84265,False,5382
267.6427,12.00194,True,3046
252.6378,60.34589,True,9365
149.9778,61.50205,False,9576
204.9634,15.54856,False,4527
142.4689,50.93618,False,5362
199.990219,20.93887792,False,1994
164.9715,63.55011,False,9465
225.132,51.87037,False,8231
194.9744,3.209982,True,3240
95.005709,3.56722345,False,1903
149.97755,7.522520984,True,1107
152.509,23.63005,False,4828
152.4884,3.318059,False,4419
139.983006,15.37107894,False,780
152.4742,6.645141,False,2047
172.4567,23.99384,False,2775
159.9349,51.60705,False,8740
139.965,57.87826,False,6624
169.9928,61.00511,False,7702
217.484,20.13722,True,2478
197.4702,62.99218,False,6871
124.9607,2.546083,False,4460
255.1336,42.80596,False,5735
182.4433,56.51994,False,5966
162.4982,69.03225,False,7414
182.4608,58.86685,False,5386
194.999168,18.56165869,True,201
149.9378,46.66704,False,9191
257.6375,54.64119,False,7297
267.6647,19.04207,True,4363
187.6094,60.72645,False,6311
220.1323,5.067354,True,4807
159.9476,51.77932,False,8957
154.9919,52.83052,True,6519
184.9853,12.29962,True,2834
220.1615,21.19755,True,4906
204.9797,12.05486,True,3175
140.0013,17.84058,False,2463
129.9621,56.09767,False,7907
162.4608,5.358251,True,3441
127.4738,62.28135,False,9511
242.6281,62.78883,False,8820
247.6647,61.78729,False,5702
159.9476,8.542338,True,4651
235.1555,4.060006,True,3346
182.4608,71.27557,False,6804
162.4608,71.74779,False,6930
192.4885,69.29855,False,5858
162.4526,65.26702,False,6905
212.655686,5.261212465,True,901
240.1149,53.81991,True,9330
157.4836,58.8721,False,7180
194.9699,53.08332,True,7821
147.4564,62.11655,False,7530
182.446995,5.388165017,True,356
235.159141,23.103996,False,277
107.528648,9.585621689,False,1821
172.4624,55.07277,False,9763
172.4441,1.554749,False,4504
140.00128,7.387393996,False,1693
220.1615,66.2073,False,8370
240.1149,68.45528,False,8461
200.132293,10.54165852,True,1532
175.02109,6.403155881,True,1747
172.4624,5.933094,False,4584
200.1652,56.05929,False,9968
230.1051,1.358678,True,4360
200.1323,41.98389,True,9739
137.4686,9.534696,False,3621
137.4686,52.96043,False,7220
115.002061,15.71358455,False,1272
242.6573,65.91489,False,8515
195.0062,63.43732,False,6376
134.9509,58.42342,False,7919
182.4608,2.246214,True,4718
227.4754,4.541407,True,4010
139.9979,71.24754,False,8465
210.105118,10.03364243,True,944
137.5165,1.312447,True,4948
235.137219,13.56958731,True,1889
207.6386,6.435125,False,3970
179.9656,18.96848,False,2525
222.65,52.38554,False,6410
200.1323,1.329981,True,4812
217.4702,5.192447,True,4757
162.447,66.95875,False,5070
200.1465,7.038169,True,4001
245.147,16.7433,True,2655
240.114868,7.349620762,True,542
172.4885,58.99154,False,7168
172.4555,4.833414,False,2792
199.990219,9.690818661,True,1068
114.983787,10.04672315,False,122
277.63748,14.21751959,True,1957
169.992756,5.731198479,False,1881
149.97755,29.68889421,False,1496
179.9476,70.91142,False,6611
94.972827,9.314854212,False,1175
149.937833,10.3444125,True,1426
137.4978,14.77367,False,3378
179.9476,57.55841,False,7861
184.967,64.44587,False,8205
222.6792,8.373701,True,3194
117.4686,67.97714,False,9106
222.6326,48.38433,False,6450
137.4392,65.71805,False,8939
182.447,58.40629,False,9956
169.9741,22.48816,False,4016
134.950905,2.581692044,False,223
162.468917,1.019306038,True,1676
217.470195,6.013261132,False,559
172.4705,51.53674,False,8425
184.961,51.74735,False,7814
162.465269,1.894776657,True,562
124.9781,59.94097,False,8722
232.62403,8.063547235,True,800
207.6094,1.524132,True,3272
144.9607,66.68874,False,7165
179.9476,68.9214,False,7954
