,Churn,Tenure,MonthlyCharge,zMonthlyCharge,zTenure
50,True,3.343811019,184.979684,0.28770325121797374,-1.1792271382157349
51,True,7.338869531,187.656013,0.3500259379181343,-1.0281456024644544
52,False,5.486534225,149.962093,-0.5277384799321772,-1.0981955559047354
53,True,1.55278221,169.944668,-0.06241162318644235,-1.2469586575979237
54,True,12.07970325,160.00128,-0.29395963356264554,-0.8488610095463386
55,False,13.98666226,129.962093,-0.9934711062285728,-0.7767453459133398
56,True,9.563362997,114.950905,-1.3430311067820198,-0.9440217058800912
57,False,6.732948946,142.515576,-0.701142775890715,-1.0510597631081957
58,True,15.72071086,220.14775,1.1066490382152228,-0.7111686529141165
59,False,7.233605493,124.97808,-1.1095319794278418,-1.0321263833397913
60,False,2.871017037,164.964681,-0.17837874440803764,-1.1971068365180166
61,False,2.344875382,194.976769,0.5205016838358888,-1.2170039892183726
62,True,7.960490246,152.455519,-0.4696749879593914,-1.0046377084010973
63,False,12.25062113,92.5018,-1.8657951382646973,-0.8423973906230638
64,False,9.634946079,127.488728,-1.0510674450905524,-0.9413146411575382
65,False,7.916533093,184.963371,0.28732337640133515,-1.0063000405453066
66,True,4.471254161,265.146969,2.1545292605230566,-1.136590505772438
67,True,10.79028074,207.609354,0.8146720332840116,-0.8976232322917437
68,False,12.24190682,152.462354,-0.4695158238343547,-0.8427269405742994
69,True,2.203859443,200.132293,0.6405564704585941,-1.2223368033850575
70,True,23.92132231,212.655686,0.9321841060601889,-0.40104529220636875
71,True,3.7311787,255.119794,1.9210301331688784,-1.1645780150626939
72,False,7.980015371,134.950905,-0.8772984804856242,-1.0038993247549317
73,True,9.190009376,255.137219,1.9214359027195385,-0.9581408578948993
74,True,2.378630018,214.966286,0.9859901963762113,-1.2157274867015038
75,True,5.43464555,270.160419,2.2712756222883392,-1.1001578352264403
76,True,1.092361222,200.165175,0.641322181469488,-1.2643704451224917
77,False,20.13981517,149.937833,-0.5283034136078747,-0.5440509339133837
78,True,24.64873861,240.114868,1.5716159535007246,-0.3735365157004907
79,False,9.677739656,127.495766,-1.0509035537793585,-0.9396963120857535
80,True,9.82814183,187.609354,0.348939406987616,-0.9340085377114864
81,False,7.832238337,169.992756,-0.06129181565977513,-1.0094878239417213
82,False,19.45250317,192.456745,0.4618188140433919,-0.5700430820104335
83,False,14.34766616,120.004928,-1.2253399365244004,-0.7630932245588273
84,False,2.257358355,195.006206,0.5211871724019033,-1.2203136295662749
85,False,2.358129018,139.95684,-0.7607271177546719,-1.2165027751122077
86,False,4.650578623,114.983787,-1.342265395771126,-1.1298089742791309
87,True,3.721772616,207.638588,0.8153527946638691,-1.1649337259019363
88,True,3.76663012,187.609354,0.348939406987616,-1.1632373450920102
89,False,4.151256695,134.950905,-0.8772984804856242,-1.1486918826245118
90,True,2.188918771,192.470522,0.46213963396301566,-1.2229018163039262
91,True,13.85488928,222.628057,1.1644070328717897,-0.7817286181555667
92,False,3.273341151,162.468917,-0.23649668052483772,-1.1818921044107606
93,True,19.75096265,159.979358,-0.29447012309432946,-0.5587562093745294
94,False,18.38404445,184.979684,0.28770325121797374,-0.6104490945430597
95,True,4.672610857,245.145743,1.6887680848166686,-1.128975779035869
96,False,6.796299371,124.97808,-1.1095319794278418,-1.0486640336161877
97,True,12.97632235,187.484705,0.3460367516808549,-0.8149534734727015
98,False,20.31163945,162.500692,-0.23575674781480974,-0.537553037568741
99,False,6.998814446,182.467607,0.2292054402845351,-1.0410055003426741
100,True,14.46288204,222.660939,1.1651727438826838,-0.7587360938582256
101,False,11.13472066,182.467607,0.2292054402845351,-0.8845975126605194
102,True,2.542296644,220.161527,1.1069698581348473,-1.2095380891912952
103,False,17.22596021,169.937833,-0.06257078731147903,-0.6542444845187033
104,True,22.79214163,204.963371,0.7530560026977308,-0.4437476333016611
105,True,3.823689744,204.963371,0.7530560026977308,-1.161079515463879
106,True,10.77094687,245.128318,1.6883623152660079,-0.8983543832280421
107,True,13.08671185,172.473314,-0.0035279760587490177,-0.8107788624774631
108,True,14.76468813,172.456745,-0.003913812253003699,-0.7473226621301726
109,True,9.473091121,194.976769,0.5205016838358888,-0.9474355266339708
110,False,5.197446331,137.439154,-0.8193555434031553,-1.1091280223157862
111,True,6.577552683,192.470522,0.46213963396301566,-1.0569363994562067
112,True,3.174571918,159.951231,-0.295125106173321,-1.185627270582118
113,False,17.88002366,112.455141,-1.4011490428988198,-0.6295097002325751
114,True,13.12190056,174.961766,0.05441968820987745,-0.8094481274376789
115,False,23.34617699,162.452604,-0.23687655534147628,-0.4227956215106224
116,False,6.311709178,137.483594,-0.8183206855075245,-1.066989830434567
117,False,12.58298231,275.133571,2.3870835793848983,-0.829828453935984
118,True,7.120096363,127.442069,-1.0521539760210703,-1.0364189697013377
119,True,9.344886869,210.138,0.8735556804117056,-0.9522838399249588
120,False,22.37815032,147.456419,-0.5860871865653069,-0.4594035849515839
121,True,4.799514433,242.657291,1.6308204205480423,-1.124176653542007
122,False,10.04672315,114.983787,-1.342265395771126,-0.925742425610012
123,False,8.156552837,187.656013,0.3500259379181343,-0.997223189373984
124,False,7.992791229,149.991327,-0.5270577185523196,-1.003416178828187
125,False,7.231032028,124.960655,-1.1099377489785025,-1.0322237043285163
126,True,4.627672042,220.161527,1.1069698581348473,-1.1306752347921862
127,False,10.05306287,172.48852,-0.0031738795429757222,-0.925502675771316
128,False,4.171044392,120.004928,-1.2253399365244004,-1.1479435692662066
129,True,4.568682641,220.161527,1.1069698581348473,-1.1329060429942084
130,True,6.085030507,139.965008,-0.7605369125500923,-1.0755621608857662
131,False,2.730250735,159.951231,-0.295125106173321,-1.202430210136778
132,True,8.574901206,184.949594,0.2870025564817108,-0.9814024663788853
133,True,9.743201772,252.637807,1.8632330169717026,-0.937220724559538
134,False,9.482919033,112.455141,-1.4011490428988198,-0.9470638634821724
135,False,8.447988841,179.979358,0.17126250320206618,-0.9862019242472578
136,False,6.365998533,202.443347,0.6943731329052333,-1.0649367643521281
137,False,7.251397592,197.472533,0.5786196199526888,-1.0314535377148562
138,True,14.64011644,255.155493,1.9218614426201859,-0.7520336024530242
139,True,11.71637124,174.976769,0.054769057539493196,-0.8626011732744836
140,False,4.13273503,169.992756,-0.06129181565977513,-1.1493923183213772
141,True,2.887429547,192.440432,0.4614389392267527,-1.1964861629511878
142,False,3.303030246,182.460772,0.2290462761594984,-1.1807693488730902
143,False,5.15825129,139.965008,-0.7605369125500923,-1.1106102651841518
144,True,3.237560234,137.461553,-0.8188339461483345,-1.183245235003144
145,True,2.733109234,217.472533,1.0443522462490846,-1.2023221099881654
146,True,3.180102025,210.138,0.8735556804117056,-1.1854181379609263
147,False,15.85983755,104.964303,-1.5755854256438617,-0.7059072846698076
148,True,11.73724209,262.610632,2.09546651591392,-0.8618118982085582
149,True,7.006240694,152.488401,-0.46890927694849743,-1.0407246611636385
150,True,5.562130367,174.974431,0.0547146133954796,-1.095336728882321
151,False,14.53027663,220.118516,1.1059682768353654,-0.7561874257653945
152,False,5.905906389,162.452604,-0.23687655534147628,-1.0823361159495646
153,True,3.260462654,184.961033,0.2872689322573209,-1.1823791318470507
154,False,18.91276578,217.483972,1.0446186220246947,-0.5904543860097747
155,False,14.25617986,220.118516,1.1059682768353654,-0.7665529713091404
156,True,7.983887266,187.642236,0.3497051179985099,-1.003752900906292
157,False,5.969967132,174.961766,0.05441968820987745,-1.079913524289208
158,True,19.95277818,252.637807,1.8632330169717026,-0.5511241308657232
159,False,14.85781115,130.024412,-0.9920199066516645,-0.7438010193724665
160,True,2.600063739,162.482694,-0.2361758606052133,-1.2073535050601054
161,True,11.92299244,182.467607,0.2292054402845351,-0.8547873582524992
162,False,5.972864167,139.934918,-0.7612376072863553,-1.0798039668207478
163,True,10.87555535,200.165175,0.641322181469488,-0.8943983936565414
164,True,16.00330155,202.682861,0.6999506071179713,-0.7004818919302729
165,False,12.63074989,159.951231,-0.295125106173321,-0.8280220224847686
166,False,8.4944392,149.948316,-0.5280592998518016,-0.9844453062771232
167,True,8.044444101,149.959755,-0.5277929240761914,-1.0014628168926147
168,False,12.07358377,137.469817,-0.8186415054271489,-0.8490924305464622
169,True,10.21634248,187.656013,0.3500259379181343,-0.9193279140847039
170,True,15.50354683,164.985293,-0.17789876036337657,-0.7193811672149176
171,True,13.88004531,159.965008,-0.29480428625369665,-0.7807772899999492
172,False,19.48900163,172.462354,-0.003783197537959046,-0.5686628160211387
173,True,10.01771765,204.949594,0.7527351827781065,-0.9268393295657539
174,False,7.34059599,147.473844,-0.585681417014646,-1.0280803127881335
175,True,12.64742067,162.471255,-0.23644223638082346,-0.8273915818949733
176,False,8.850426839,119.95684,-1.2264597440510676,-0.9709828853771431
177,True,3.701557118,207.609354,0.8146720332840116,-1.1656982174543487
178,False,2.976033785,194.999168,0.5210232810907096,-1.193135407433865
179,False,5.522376826,174.975543,0.05474050812950117,-1.0968400926022244
180,True,15.64596698,240.114868,1.5716159535007246,-0.7139952498574379
181,True,23.00764441,240.114868,1.5716159535007246,-0.4355979426617683
182,False,17.24924155,139.983006,-0.7601177997596886,-0.6533640517062721
183,True,13.01107597,240.114868,1.5716159535007246,-0.8136391922758818
184,True,5.104082209,209.993134,0.8701822392796528,-1.1126587828524495
185,False,3.521499924,147.456419,-0.5860871865653069,-1.1725074587485311
186,False,8.08137067,107.495766,-1.5166361800757542,-1.0000663610615455
187,True,1.875430489,152.502178,-0.46858845702887375,-1.2347570346799093
188,False,5.587484456,79.978861,-2.157412201735675,-1.0943779107092733
189,False,7.007695148,142.482694,-0.701908486901609,-1.0406696579281816
190,False,1.408375942,117.439154,-1.2850881696995509,-1.2524196841826454
191,True,11.64983735,220.132293,1.1062890967549897,-0.8651172921875142
192,True,2.964559883,152.455519,-0.4696749879593914,-1.193569317157593
193,False,10.25635754,174.961766,0.05441968820987745,-0.9178146604740697
194,True,3.892407013,202.443347,0.6943731329052333,-1.1584808274842238
195,True,3.226996711,210.12704,0.873300458932495,-1.183644716831255
196,False,15.87685513,139.979239,-0.7602055204998511,-0.7052637291089948
197,False,5.874064017,139.965008,-0.7605369125500923,-1.0835403021834515
198,False,3.756359276,137.439154,-0.8193555434031553,-1.1636257586484875
199,False,2.905283283,102.474625,-1.6335616393224797,-1.195810986393529
200,True,1.474810061,252.637807,1.8632330169717026,-1.2499073383197112
201,True,18.56165869,194.999168,0.5210232810907096,-0.6037322386897864
202,True,12.39088509,242.610632,1.6297338896175246,-0.8370930141230193
203,False,14.17192333,127.458638,-1.0517681398268153,-0.7697393091090093
204,False,3.86023041,129.976324,-0.9931397141783317,-1.1596976533659717
205,True,17.72593456,240.114868,1.5716159535007246,-0.6353369034639186
206,False,3.043063167,174.975543,0.05474050812950117,-1.1906005504492672
207,False,5.827112819,169.944668,-0.06241162318644235,-1.0853158604331983
208,True,4.648958177,162.511928,-0.23549509922535583,-1.129870254851004
209,False,11.96274778,119.95684,-1.2264597440510676,-0.8532839264996291
210,False,4.525864256,137.439154,-0.8193555434031553,-1.1345253102326627
211,False,8.038308899,207.46728,0.8113636084265897,-1.001694832453218
212,False,1.416592892,149.974105,-0.5274587609168236,-1.2521089429453238
213,False,19.83504645,225.178625,1.223801169531167,-0.5555764037227109
214,True,15.85002222,232.637807,1.397500390675307,-0.706278472006827
215,False,15.94935291,117.472036,-1.284322458688657,-0.7025220731587606
216,False,11.94550648,137.469817,-0.8186415054271489,-0.8539359425025299
217,False,16.03360405,220.132293,1.1062890967549897,-0.6993359391930721
218,False,21.29342532,124.960655,-1.1099377489785025,-0.5004247410561949
219,False,4.95598008,199.990219,0.6372480456011722,-1.1182595761900551
220,True,2.73951266,159.947583,-0.29521005580435744,-1.2020799509731612
221,True,4.973046104,245.145743,1.6887680848166686,-1.117614188617547
222,True,10.28430068,255.155493,1.9218614426201859,-0.916757931894943
223,False,2.581692044,134.950905,-0.8772984804856242,-1.208048269326165
224,True,6.945736396,159.947583,-0.29521005580435744,-1.0430127583802213
225,False,9.999416271,139.987503,-0.7600130797786656,-0.9275314346844601
226,True,6.035737465,179.947583,0.1705225704920382,-1.077426280889226
227,False,9.004964377,127.473844,-1.0514140433110422,-0.9651387235201561
228,True,5.071456681,232.637807,1.397500390675307,-1.1138925857767699
229,True,12.02106494,195.006206,0.5211871724019033,-0.8510785405041579
230,True,5.049303717,267.642733,2.2126471966398564,-1.1147303466787715
231,False,18.17247008,149.959755,-0.5277929240761914,-0.6184502241007862
232,True,15.31997698,220.114868,1.105883327204329,-0.7263232469797889
233,False,16.0708543,157.483594,-0.35258805921112885,-0.6979272426845693
234,False,7.873371451,127.474951,-1.0513882650101765,-1.0079322887687856
235,False,23.62866494,139.981577,-0.7601510763558376,-0.4121127458558513
236,True,25.8634566,255.133571,1.921350953088502,-0.3275994014172673
237,True,9.405224809,194.966286,0.5202575700798158,-0.9500020338858515
238,False,12.84490034,179.965581,0.1709416832824418,-0.8199234730465951
239,True,16.59325254,174.976769,0.054769057539493196,-0.6781716550915718
240,False,20.35456039,187.609354,0.348939406987616,-0.5359298919973781
241,False,12.00925702,169.937833,-0.06257078731147903,-0.8515250818207043
242,False,2.861423443,115.002061,-1.3418398558704792,-1.1974696384420789
243,True,14.20349453,152.462354,-0.4695158238343547,-0.7685453778143402
244,True,4.98152586,207.609354,0.8146720332840116,-1.1172935088188836
245,False,23.12150846,147.503078,-0.5850006556347893,-0.4312919342543348
246,False,6.307178205,200.118516,0.6402356505389697,-1.0671611787032425
247,False,12.73622643,137.497825,-0.8179892934572834,-0.8240332053995956
248,False,12.00466914,134.980139,-0.8766177191057667,-0.8516985821472103
249,False,2.243757398,147.442069,-0.5864213497246747,-1.2208279783461677
250,False,1.583394702,197.494455,0.5791301094843722,-1.2458009818616005
251,False,14.23487852,162.529926,-0.23507598643495223,-0.7673585262593603
252,True,15.28108311,210.151777,0.87387650033133,-0.7277941004336895
253,True,4.135827839,159.965581,-0.2947909430139538,-1.1492753572475651
254,True,9.740709475,190.173699,0.4086543635666176,-0.9373149760097176
255,True,1.213704886,202.649979,0.6991848961070773,-1.2597815793885505
256,False,11.86252419,134.950905,-0.8772984804856242,-0.8570740922381845
257,False,2.416685985,142.500692,-0.7014893741112054,-1.2142883203109265
258,False,6.73327535,114.997564,-1.3419445758515018,-1.0510474194547932
259,True,6.549035393,232.62403,1.3971795707556827,-1.0580148407245193
260,True,10.57197066,242.628057,1.6301396591681854,-0.9058790868824373
261,True,3.379756569,202.443347,0.6943731329052333,-1.1778677816803769
262,False,8.959047529,124.993537,-1.1091720379676087,-0.9668751656503178
263,False,10.23679934,174.976769,0.054769057539493196,-0.9185542949208882
264,True,14.96503088,225.145743,1.2230354585202732,-0.7397462798930369
265,True,23.79323993,275.133571,2.3870835793848983,-0.40588899665148637
266,True,11.45675389,287.642733,2.678379822936252,-0.8724191491133511
267,True,11.04076215,177.65076,0.11703730009563948,-0.8881507512288817
268,True,7.425503428,220.114868,1.105883327204329,-1.0248693595339533
269,True,2.411712843,197.516854,0.579651706739193,-1.2144763901298323
270,False,2.009542213,194.974431,0.5204472396918752,-1.2296853179169853
271,True,9.068119482,175.133074,0.05840887444715618,-0.9627503804645354
272,True,1.926789854,147.478341,-0.5855766970336237,-1.2328147723285312
273,False,11.77389421,134.980139,-0.8766177191057667,-0.8604258212433504
274,False,2.585228303,157.483594,-0.35258805921112885,-1.2079145382584147
275,False,9.517703088,255.141716,1.9215406227005616,-0.9457484313218496
276,False,9.532523799,137.439154,-0.8193555434031553,-0.9451879549803691
277,False,23.103996,235.159141,1.4562137659548267,-0.43195420474264834
278,True,5.104873611,147.460067,-0.5860022369342704,-1.112628854322192
279,True,6.877942744,232.637807,1.397500390675307,-1.0455765178414613
280,True,21.17839683,137.439154,-0.8193555434031553,-0.504774785210029
281,False,1.586331702,129.948316,-0.9937919261481972,-1.2456899130326535
282,True,3.778174405,242.632554,1.6302443791492078,-1.1628007736871828
283,True,11.58276897,187.609354,0.348939406987616,-0.8676536239634605
284,True,11.62258922,232.652038,1.3978317827255482,-0.8661477375024914
285,False,20.78013031,159.980465,-0.2944443447934635,-0.5198360708705977
286,True,3.940297464,159.947583,-0.29521005580435744,-1.156669749407853
287,False,11.38099891,137.487242,-0.8182357358764881,-0.875283982928633
288,True,1.473304337,245.131966,1.6884472648970443,-1.249964280437994
289,False,12.75609778,117.439154,-1.2850881696995509,-0.8232817285272462
290,True,6.253919786,209.993134,0.8701822392796528,-1.069175257773683
291,False,18.9537053,169.974105,-0.06172613462042796,-0.5889061720009081
292,False,9.640061615,197.470195,0.5785651758086746,-0.9411211864101924
293,True,5.201330266,137.516476,-0.8175549744966306,-1.1089811431492371
294,True,12.42120946,207.475448,0.8115538136311694,-0.8359462343257951
295,False,8.134438503,160.00128,-0.29395963356264554,-0.9980594894013307
296,False,14.86764776,147.478341,-0.5855766970336237,-0.7434290272875138
297,False,5.548652108,127.488728,-1.0510674450905524,-1.095846437579417
298,False,18.35541838,139.981577,-0.7601510763558376,-0.6115316495557418
299,True,7.62779591,220.132293,1.1062890967549897,-1.0172192440826535
300,False,4.439685675,214.952509,0.9856693764565869,-1.1377843344314917
301,False,11.16903388,139.99789,-0.7597712015391983,-0.8832998861154763
302,True,14.14101821,270.160419,2.2712756222883392,-0.7709080511882938
303,True,3.212400569,202.443347,0.6943731329052333,-1.1841967006239278
304,False,16.84928353,172.47417,-0.0035080427023435586,-0.6684893049950883
305,True,3.834727471,137.468388,-0.8186747820232978,-1.1606621006146711
306,False,6.198230305,104.962874,-1.5756187022400108,-1.0712812725640548
307,False,4.216732972,174.969934,0.05460989341445651,-1.146215759570313
308,False,4.355064781,139.99789,-0.7597712015391983,-1.14098445142196
309,False,4.030250374,144.988941,-0.6435464370287358,-1.1532679910237704
310,False,9.915959247,114.997564,-1.3419445758515018,-0.930687537484276
311,True,9.821728297,172.484753,-0.003261600283138231,-0.9342510789439417
312,False,9.183905417,124.97808,-1.1095319794278418,-0.9583716919357809
313,False,8.892893007,174.991856,0.055120382946140405,-0.9693769379649487
314,False,7.661226872,92.488023,-1.8661159581843216,-1.0159549819784988
315,False,12.4767812,139.965008,-0.7605369125500923,-0.8338446721588451
316,True,2.462148717,192.470522,0.46213963396301566,-1.2125690515319143
317,True,14.09942339,220.118516,1.1059682768353654,-0.7724810467441842
318,True,7.272649386,232.622804,1.3971510213456906,-1.0306498564507782
319,False,3.999030359,210.156274,0.8739812203123524,-1.154448641519429
320,False,3.115945151,114.972827,-1.3425206172503366,-1.1878443650171275
321,False,13.67931764,149.977753,-0.5273738112857872,-0.7883682287960356
322,True,14.6728104,184.985293,0.2878338659330191,-0.7507972116287712
323,False,5.953547112,132.479779,-0.9348426805800895,-1.0805344818624738
324,True,11.74635394,190.12704,0.4075678326360993,-0.8614673144465432
325,False,5.954024226,92.488023,-1.8661159581843216,-1.0805164387936097
326,True,22.8577804,220.114868,1.105883327204329,-0.44126536523308646
327,True,1.407866545,107.495766,-1.5166361800757542,-1.2524389481010176
328,False,21.08265979,169.967067,-0.0618900259316222,-0.508395282629037
329,True,11.10356439,222.679213,1.1655982837833305,-0.8857757525050028
330,True,9.734064703,200.132293,0.6405564704585941,-0.9375662620310515
331,True,12.21754865,262.610632,2.09546651591392,-0.8436480959768141
332,True,2.423722078,152.495236,-0.46875011282346074,-1.2140222356633712
333,False,13.66061487,202.636202,0.698864076187453,-0.7890755133591818
334,False,8.701581043,127.478341,-1.0513093233300193,-0.9766118020456362
335,False,4.844060027,159.983006,-0.294385173463293,-1.122492068264405
336,True,6.485034974,124.960655,-1.1099377489785025,-1.0604351511060073
337,True,1.14113241,252.62403,1.8629121970520783,-1.2625260601250454
338,False,7.69213424,104.97808,-1.5752646057242374,-1.0147861548863688
339,True,13.73012915,204.961033,0.7530015585537165,-0.7864466847331433
340,True,5.690013293,245.145743,1.6887680848166686,-1.0905005672094912
341,False,6.68894661,95.019486,-1.8071667126162139,-1.0527238039425302
342,False,9.475983046,169.937833,-0.06257078731147903,-0.9473261624109024
343,True,4.893221514,207.475448,0.8115538136311694,-1.1206329232898156
344,False,2.656915117,114.983787,-1.342265395771126,-1.2052035506922238
345,True,8.381515693,232.637807,1.397500390675307,-0.9887157460738709
346,False,14.53315436,225.131966,1.2227146386006487,-0.7560785983560909
347,True,13.62832619,212.641455,0.9318527140099478,-0.7902965776682849
348,True,1.281566108,152.495236,-0.46875011282346074,-1.2572152646257198
349,True,3.365552603,134.950905,-0.8772984804856242,-1.178404934513206
350,True,5.397827503,200.132293,0.6405564704585941,-1.1015501870699527
351,False,9.001231999,197.470195,0.5785651758086746,-0.9652798712401583
352,False,10.9750814,192.456745,0.4618188140433919,-0.8906346068594035
353,True,7.825845378,162.471255,-0.23644223638082346,-1.0097295871251175
354,True,14.12966281,222.660939,1.1651727438826838,-0.7713374795097856
355,False,14.66914461,114.950905,-1.3430311067820198,-0.7509358411835769
356,True,5.388165017,182.446995,0.22872545623987403,-1.1019155942898144
357,False,2.810825808,95.005709,-1.8074875325358384,-1.1993830943722539
358,True,2.485229169,172.456745,-0.003913812253003699,-1.211696215721495
359,False,2.051069457,177.65076,0.11703730009563948,-1.2281148778895885
360,False,6.10108047,207.638588,0.8153527946638691,-1.074955197795862
361,True,4.950398978,220.118516,1.1059682768353654,-1.1184706372943698
362,False,10.16660427,137.468388,-0.8186747820232978,-0.9212088690518836
363,True,12.29558653,159.965008,-0.29480428625369665,-0.8406969294990865
364,False,24.8868126,182.465269,0.2291509961405215,-0.3645332473069
365,False,9.660361769,129.977753,-0.9931064375821828,-0.9403534934131825
366,True,7.663625954,112.484375,-1.4004682815189624,-1.015864255649494
367,False,5.25445262,127.488728,-1.0510674450905524,-1.1069722096627972
368,False,13.59137366,162.471255,-0.23644223638082346,-0.7916940152691424
369,True,12.3492819,154.961766,-0.4113129380865182,-0.8386663262080544
370,False,18.37317391,194.976769,0.5205016838358888,-0.6108601868644145
371,False,8.498042024,192.48852,0.4625587467534199,-0.9843090579139699
372,False,22.33583015,162.452604,-0.23687655534147628,-0.461004011142502
373,False,1.541545443,107.48056,-1.5169902765915275,-1.247383599563139
374,True,12.78453216,142.482694,-0.701908486901609,-0.8222064226748709
375,True,2.527681829,165.018175,-0.17713304935248264,-1.2100907791427162
376,False,7.065506244,125.007314,-1.1088512180479846,-1.038483409806681
377,True,4.258552081,139.987503,-0.7600130797786656,-1.1446342820544038
378,False,4.801969514,112.455141,-1.4011490428988198,-1.1240838094931003
379,True,5.204853319,212.622804,0.931418395049295,-1.1088479114941374
380,False,32.0730133,182.460772,0.2290462761594984,-0.09277196153053645
381,True,11.16847385,159.947583,-0.29521005580435744,-0.8833210648271805
382,False,16.8000196,245.145743,1.6887680848166686,-0.6703523240670712
383,False,17.6210362,149.977753,-0.5273738112857872,-0.6393038554569838
384,True,17.18829795,184.967019,0.2874083260323716,-0.6556687620514536
385,False,17.52138221,92.455141,-1.8668816691952155,-0.6430724805741678
386,False,10.4103675,149.944668,-0.528144249482838,-0.9119904500881885
387,True,3.310281145,167.456419,-0.12035456026891127,-1.1804951408850952
388,True,2.993625911,197.516854,0.579651706739193,-1.1924701242082933
389,True,16.26037537,152.488401,-0.46890927694849743,-0.6907601050251784
390,True,3.045064701,162.482694,-0.2361758606052133,-1.1905248582335788
391,True,15.35762157,262.610632,2.09546651591392,-0.7248996376752332
392,True,5.940902789,190.173699,0.4086543635666176,-1.0810126535166904
393,True,5.988505209,187.513939,0.3467175130607124,-1.0792124679380624
394,True,7.138784756,212.641455,0.9318527140099478,-1.035712228834669
395,False,8.951793883,104.964303,-1.5755854256438617,-0.9671494775218923
396,True,4.221959275,232.637807,1.397500390675307,-1.1460181159360159
397,False,9.797427154,142.499263,-0.7015226507073536,-0.9351700777505734
398,True,10.90397471,277.63748,2.4453911851137566,-0.89332365581704
399,False,1.665591776,112.455141,-1.4011490428988198,-1.2426925267196094
400,True,8.611218573,220.118516,1.1059682768353654,-0.9800290488020658
401,True,1.28507969,139.951231,-0.7608577324697167,-1.2570823911363944
402,False,1.379696124,184.978458,0.2876747018079817,-1.2535042717889326
403,True,3.084376591,210.138,0.8735556804117056,-1.1890381964746468
404,False,2.43754565,142.468917,-0.7022293068212333,-1.2134994682292886
405,False,3.288124191,160.00128,-0.29395963356264554,-1.1813330526773342
