,MonthlyCharge,Tenure,Churn,Number
75,270.160419,5.43464555,True,75
76,200.165175,1.092361222,True,76
77,149.937833,20.13981517,False,77
78,240.114868,24.64873861,True,78
79,127.495766,9.677739656,False,79
80,187.609354,9.82814183,True,80
81,169.992756,7.832238337,False,81
82,192.456745,19.45250317,False,82
83,120.004928,14.34766616,False,83
84,195.006206,2.257358355,False,84
85,139.95684,2.358129018,False,85
86,114.983787,4.650578623,False,86
87,207.638588,3.721772616,True,87
88,187.609354,3.76663012,True,88
89,134.950905,4.151256695,False,89
90,192.470522,2.188918771,True,90
91,222.628057,13.85488928,True,91
92,162.468917,3.273341151,False,92
93,159.979358,19.75096265,True,93
94,184.979684,18.38404445,False,94
95,245.145743,4.672610857,True,95
96,124.97808,6.796299371,False,96
97,187.484705,12.97632235,True,97
98,162.500692,20.31163945,False,98
99,182.467607,6.998814446,False,99
100,222.660939,14.46288204,True,100
101,182.467607,11.13472066,False,101
102,220.161527,2.542296644,True,102
103,169.937833,17.22596021,False,103
104,204.963371,22.79214163,True,104
105,204.963371,3.823689744,True,105
106,245.128318,10.77094687,True,106
107,172.473314,13.08671185,True,107
108,172.456745,14.76468813,True,108
109,194.976769,9.473091121,True,109
110,137.439154,5.197446331,False,110
111,192.470522,6.577552683,True,111
112,159.951231,3.174571918,True,112
113,112.455141,17.88002366,False,113
114,174.961766,13.12190056,True,114
115,162.452604,23.34617699,False,115
116,137.483594,6.311709178,False,116
117,275.133571,12.58298231,False,117
118,127.442069,7.120096363,True,118
119,210.138,9.344886869,True,119
120,147.456419,22.37815032,False,120
121,242.657291,4.799514433,True,121
122,114.983787,10.04672315,False,122
123,187.656013,8.156552837,False,123
124,149.991327,7.992791229,False,124
125,124.960655,7.231032028,False,125
126,220.161527,4.627672042,True,126
127,172.48852,10.05306287,False,127
128,120.004928,4.171044392,False,128
129,220.161527,4.568682641,True,129
130,139.965008,6.085030507,True,130
131,159.951231,2.730250735,False,131
132,184.949594,8.574901206,True,132
133,252.637807,9.743201772,True,133
134,112.455141,9.482919033,False,134
135,179.979358,8.447988841,False,135
136,202.443347,6.365998533,False,136
137,197.472533,7.251397592,False,137
138,255.155493,14.64011644,True,138
139,174.976769,11.71637124,True,139
140,169.992756,4.13273503,False,140
141,192.440432,2.887429547,True,141
142,182.460772,3.303030246,False,142
143,139.965008,5.15825129,False,143
144,137.461553,3.237560234,True,144
145,217.472533,2.733109234,True,145
146,210.138,3.180102025,True,146
147,104.964303,15.85983755,False,147
148,262.610632,11.73724209,True,148
149,152.488401,7.006240694,True,149
150,174.974431,5.562130367,True,150
151,220.118516,14.53027663,False,151
152,162.452604,5.905906389,False,152
153,184.961033,3.260462654,True,153
154,217.483972,18.91276578,False,154
155,220.118516,14.25617986,False,155
156,187.642236,7.983887266,True,156
157,174.961766,5.969967132,False,157
158,252.637807,19.95277818,True,158
159,130.024412,14.85781115,False,159
160,162.482694,2.600063739,True,160
161,182.467607,11.92299244,True,161
162,139.934918,5.972864167,False,162
163,200.165175,10.87555535,True,163
164,202.682861,16.00330155,True,164
165,159.951231,12.63074989,False,165
166,149.948316,8.4944392,False,166
167,149.959755,8.044444101,True,167
168,137.469817,12.07358377,False,168
169,187.656013,10.21634248,True,169
170,164.985293,15.50354683,True,170
171,159.965008,13.88004531,True,171
172,172.462354,19.48900163,False,172
173,204.949594,10.01771765,True,173
174,147.473844,7.34059599,False,174
175,162.471255,12.64742067,True,175
176,119.95684,8.850426839,False,176
177,207.609354,3.701557118,True,177
178,194.999168,2.976033785,False,178
179,174.975543,5.522376826,False,179
180,240.114868,15.64596698,True,180
181,240.114868,23.00764441,True,181
182,139.983006,17.24924155,False,182
183,240.114868,13.01107597,True,183
184,209.993134,5.104082209,True,184
185,147.456419,3.521499924,False,185
186,107.495766,8.08137067,False,186
187,152.502178,1.875430489,True,187
188,79.978861,5.587484456,False,188
189,142.482694,7.007695148,False,189
190,117.439154,1.408375942,False,190
191,220.132293,11.64983735,True,191
192,152.455519,2.964559883,True,192
193,174.961766,10.25635754,False,193
194,202.443347,3.892407013,True,194
195,210.12704,3.226996711,True,195
196,139.979239,15.87685513,False,196
197,139.965008,5.874064017,False,197
198,137.439154,3.756359276,False,198
199,102.474625,2.905283283,False,199
200,252.637807,1.474810061,True,200
201,194.999168,18.56165869,True,201
202,242.610632,12.39088509,True,202
203,127.458638,14.17192333,False,203
204,129.976324,3.86023041,False,204
205,240.114868,17.72593456,True,205
206,174.975543,3.043063167,False,206
207,169.944668,5.827112819,False,207
208,162.511928,4.648958177,True,208
209,119.95684,11.96274778,False,209
210,137.439154,4.525864256,False,210
211,207.46728,8.038308899,False,211
212,149.974105,1.416592892,False,212
213,225.178625,19.83504645,False,213
214,232.637807,15.85002222,True,214
215,117.472036,15.94935291,False,215
216,137.469817,11.94550648,False,216
217,220.132293,16.03360405,False,217
218,124.960655,21.29342532,False,218
219,199.990219,4.95598008,False,219
220,159.947583,2.73951266,True,220
221,245.145743,4.973046104,True,221
222,255.155493,10.28430068,True,222
223,134.950905,2.581692044,False,223
224,159.947583,6.945736396,True,224
225,139.987503,9.999416271,False,225
226,179.947583,6.035737465,True,226
227,127.473844,9.004964377,False,227
228,232.637807,5.071456681,True,228
229,195.006206,12.02106494,True,229
230,267.642733,5.049303717,True,230
231,149.959755,18.17247008,False,231
232,220.114868,15.31997698,True,232
233,157.483594,16.0708543,False,233
234,127.474951,7.873371451,False,234
235,139.981577,23.62866494,False,235
236,255.133571,25.8634566,True,236
237,194.966286,9.405224809,True,237
238,179.965581,12.84490034,False,238
239,174.976769,16.59325254,True,239
240,187.609354,20.35456039,False,240
241,169.937833,12.00925702,False,241
242,115.002061,2.861423443,False,242
243,152.462354,14.20349453,True,243
244,207.609354,4.98152586,True,244
245,147.503078,23.12150846,False,245
246,200.118516,6.307178205,False,246
247,137.497825,12.73622643,False,247
248,134.980139,12.00466914,False,248
249,147.442069,2.243757398,False,249
250,197.494455,1.583394702,False,250
251,162.529926,14.23487852,False,251
252,210.151777,15.28108311,True,252
253,159.965581,4.135827839,True,253
254,190.173699,9.740709475,True,254
255,202.649979,1.213704886,True,255
256,134.950905,11.86252419,False,256
257,142.500692,2.416685985,False,257
258,114.997564,6.73327535,False,258
259,232.62403,6.549035393,True,259
260,242.628057,10.57197066,True,260
261,202.443347,3.379756569,True,261
262,124.993537,8.959047529,False,262
263,174.976769,10.23679934,False,263
264,225.145743,14.96503088,True,264
265,275.133571,23.79323993,True,265
266,287.642733,11.45675389,True,266
267,177.65076,11.04076215,True,267
268,220.114868,7.425503428,True,268
269,197.516854,2.411712843,True,269
270,194.974431,2.009542213,False,270
271,175.133074,9.068119482,True,271
272,147.478341,1.926789854,True,272
273,134.980139,11.77389421,False,273
274,157.483594,2.585228303,False,274
275,255.141716,9.517703088,False,275
276,137.439154,9.532523799,False,276
277,235.159141,23.103996,False,277
278,147.460067,5.104873611,True,278
279,232.637807,6.877942744,True,279
280,137.439154,21.17839683,True,280
281,129.948316,1.586331702,False,281
282,242.632554,3.778174405,True,282
283,187.609354,11.58276897,True,283
284,232.652038,11.62258922,True,284
285,159.980465,20.78013031,False,285
286,159.947583,3.940297464,True,286
287,137.487242,11.38099891,False,287
288,245.131966,1.473304337,True,288
289,117.439154,12.75609778,False,289
290,209.993134,6.253919786,True,290
291,169.974105,18.9537053,False,291
292,197.470195,9.640061615,False,292
293,137.516476,5.201330266,True,293
294,207.475448,12.42120946,True,294
295,160.00128,8.134438503,False,295
296,147.478341,14.86764776,False,296
297,127.488728,5.548652108,False,297
298,139.981577,18.35541838,False,298
299,220.132293,7.62779591,True,299
300,214.952509,4.439685675,False,300
301,139.99789,11.16903388,False,301
302,270.160419,14.14101821,True,302
303,202.443347,3.212400569,True,303
304,172.47417,16.84928353,False,304
305,137.468388,3.834727471,True,305
306,104.962874,6.198230305,False,306
307,174.969934,4.216732972,False,307
308,139.99789,4.355064781,False,308
309,144.988941,4.030250374,False,309
310,114.997564,9.915959247,False,310
311,172.484753,9.821728297,True,311
312,124.97808,9.183905417,False,312
313,174.991856,8.892893007,False,313
314,92.488023,7.661226872,False,314
315,139.965008,12.4767812,False,315
316,192.470522,2.462148717,True,316
317,220.118516,14.09942339,True,317
318,232.622804,7.272649386,True,318
319,210.156274,3.999030359,False,319
320,114.972827,3.115945151,False,320
321,149.977753,13.67931764,False,321
322,184.985293,14.6728104,True,322
323,132.479779,5.953547112,False,323
324,190.12704,11.74635394,True,324
325,92.488023,5.954024226,False,325
326,220.114868,22.8577804,True,326
327,107.495766,1.407866545,True,327
328,169.967067,21.08265979,False,328
329,222.679213,11.10356439,True,329
330,200.132293,9.734064703,True,330
331,262.610632,12.21754865,True,331
332,152.495236,2.423722078,True,332
333,202.636202,13.66061487,False,333
334,127.478341,8.701581043,False,334
335,159.983006,4.844060027,False,335
336,124.960655,6.485034974,True,336
337,252.62403,1.14113241,True,337
338,104.97808,7.69213424,False,338
339,204.961033,13.73012915,True,339
340,245.145743,5.690013293,True,340
341,95.019486,6.68894661,False,341
342,169.937833,9.475983046,False,342
343,207.475448,4.893221514,True,343
344,114.983787,2.656915117,False,344
345,232.637807,8.381515693,True,345
346,225.131966,14.53315436,False,346
347,212.641455,13.62832619,True,347
348,152.495236,1.281566108,True,348
349,134.950905,3.365552603,True,349
350,200.132293,5.397827503,True,350
351,197.470195,9.001231999,False,351
352,192.456745,10.9750814,False,352
353,162.471255,7.825845378,True,353
354,222.660939,14.12966281,True,354
355,114.950905,14.66914461,False,355
356,182.446995,5.388165017,True,356
357,95.005709,2.810825808,False,357
358,172.456745,2.485229169,True,358
359,177.65076,2.051069457,False,359
360,207.638588,6.10108047,False,360
361,220.118516,4.950398978,True,361
362,137.468388,10.16660427,False,362
363,159.965008,12.29558653,True,363
364,182.465269,24.8868126,False,364
365,129.977753,9.660361769,False,365
366,112.484375,7.663625954,True,366
367,127.488728,5.25445262,False,367
368,162.471255,13.59137366,False,368
369,154.961766,12.3492819,True,369
370,194.976769,18.37317391,False,370
371,192.48852,8.498042024,False,371
372,162.452604,22.33583015,False,372
373,107.48056,1.541545443,False,373
374,142.482694,12.78453216,True,374
375,165.018175,2.527681829,True,375
376,125.007314,7.065506244,False,376
377,139.987503,4.258552081,True,377
378,112.455141,4.801969514,False,378
379,212.622804,5.204853319,True,379
380,182.460772,32.0730133,False,380
381,159.947583,11.16847385,True,381
382,245.145743,16.8000196,False,382
383,149.977753,17.6210362,False,383
384,184.967019,17.18829795,True,384
385,92.455141,17.52138221,False,385
386,149.944668,10.4103675,False,386
387,167.456419,3.310281145,True,387
388,197.516854,2.993625911,True,388
389,152.488401,16.26037537,True,389
390,162.482694,3.045064701,True,390
391,262.610632,15.35762157,True,391
392,190.173699,5.940902789,True,392
393,187.513939,5.988505209,True,393
394,212.641455,7.138784756,True,394
395,104.964303,8.951793883,False,395
396,232.637807,4.221959275,True,396
397,142.499263,9.797427154,False,397
398,277.63748,10.90397471,True,398
399,112.455141,1.665591776,False,399
400,220.118516,8.611218573,True,400
401,139.951231,1.28507969,True,401
402,184.978458,1.379696124,False,402
403,210.138,3.084376591,True,403
404,142.468917,2.43754565,False,404
405,160.00128,3.288124191,False,405
406,127.481989,32.30772134,False,406
407,162.452604,13.46565415,False,407
408,172.457857,19.244458,False,408
409,255.155493,8.69085131,False,409
410,184.979684,3.778575882,True,410
411,175.006206,10.27819073,True,411
412,112.455141,4.156887945,False,412
413,194.958118,11.32083915,False,413
414,172.44408,5.254442453,False,414
415,200.165175,5.2551003,False,415
416,127.460067,6.417132666,False,416
417,147.478341,18.61278731,False,417
418,207.49737,4.924623699,False,418
419,169.937833,6.325942162,False,419
420,152.457857,17.22220989,False,420
421,162.460772,3.238699239,False,421
422,200.132293,6.437878909,True,422
423,182.460772,15.22323989,True,423
424,124.97808,7.484425045,False,424
425,230.105118,7.218752772,True,425
426,147.473844,11.69875604,False,426
427,142.482694,10.03363969,False,427
428,152.479779,18.46162568,False,428
429,105.010962,16.52138638,False,429
430,114.965789,13.83290937,False,430
431,184.978458,5.02568958,True,431
432,134.950905,2.644787483,False,432
433,182.490006,2.522962069,True,433
434,192.470522,3.508974199,True,434
435,149.962093,11.50651216,True,435
436,95.019486,10.96319721,False,436
437,245.174977,5.505247606,True,437
438,169.944668,14.16961729,False,438
439,207.49737,10.27782059,False,439
440,245.145743,3.364993591,True,440
441,127.478341,9.307770559,False,441
442,182.467607,1.171557288,True,442
443,267.642733,7.262579715,True,443
444,104.992311,17.06899012,False,444
445,164.978458,10.8600084,True,445
446,240.114868,16.48065356,True,446
447,124.960655,10.85041661,False,447
448,127.442069,4.85576672,True,448
449,169.992756,1.715329149,False,449
450,169.992756,21.71097206,False,450
451,179.979358,3.470685398,False,451
452,134.950905,1.914386255,False,452
453,192.440432,9.16272705,False,453
454,172.440432,7.457173484,False,454
455,212.669463,4.991605214,True,455
456,175.133074,10.5903229,True,456
457,159.965008,14.68216127,False,457
458,112.484375,5.440398012,False,458
459,179.965581,11.92300936,False,459
460,252.62403,9.461939857,True,460
461,95.005709,13.90000955,False,461
462,240.114868,13.99579075,True,462
463,105.010962,13.44056701,False,463
464,182.45383,3.179043613,False,464
465,149.944668,14.58066686,True,465
466,144.960655,17.24908083,False,466
467,187.609354,2.760467902,True,467
468,129.962093,20.04140358,False,468
469,129.976324,8.001673351,False,469
470,192.440432,1.092219692,True,470
471,172.44408,14.68600159,True,471
472,117.485813,4.135515169,False,472
473,159.965008,9.086633107,False,473
474,167.484705,9.493585403,True,474
475,129.962093,5.372758028,True,475
476,139.981577,13.82188875,False,476
477,124.97808,2.598489694,False,477
478,255.137219,12.9401487,True,478
479,230.105118,4.957713222,False,479
480,182.460772,28.79864005,False,480
481,255.155493,7.176411327,True,481
482,172.457857,5.709925704,False,482
483,137.483594,3.956375328,False,483
484,167.456419,1.033067819,True,484
485,127.495766,2.206152519,False,485
486,287.642733,3.820262172,True,486
487,167.456419,2.640977982,True,487
488,164.988941,5.622660986,False,488
489,242.632554,1.634394387,True,489
490,130.006414,2.012075635,True,490
491,257.63748,10.06913982,True,491
492,129.977753,6.935335786,False,492
493,232.622804,15.56741347,False,493
494,182.467607,12.75071284,False,494
495,220.132293,8.573785357,True,495
496,252.637807,13.86188691,True,496
497,142.452604,10.77929667,True,497
498,94.972827,16.88097916,False,498
499,210.105118,16.92163398,True,499
500,92.455141,11.91663193,False,500
501,194.969934,2.81822785,True,501
502,129.977753,5.100566529,False,502
503,242.628057,4.806882153,True,503
504,197.48762,5.658327457,True,504
505,242.610632,2.649525158,True,505
506,139.934918,18.76976086,False,506
507,112.455141,13.04542381,False,507
508,182.490006,1.534192133,True,508
509,149.988989,9.039309605,False,509
510,107.495766,10.15330548,False,510
511,92.455141,8.792119046,False,511
512,225.145743,1.542556879,True,512
513,232.62403,13.65776694,True,513
514,207.638588,5.165404738,True,514
515,175.133074,13.17859958,True,515
516,242.628057,1.557206083,True,516
517,184.964681,7.226076469,False,517
518,182.443347,20.91720893,False,518
519,117.485813,7.228526307,True,519
520,139.99789,20.43854626,False,520
521,149.937833,2.915827364,True,521
522,157.469817,9.709171662,False,522
523,152.510442,1.939549257,False,523
524,139.99789,1.502124145,True,524
525,139.951231,1.906368477,True,525
526,117.439154,15.60605339,True,526
527,235.137219,2.084396413,True,527
528,149.977753,1.781895205,False,528
529,149.991327,2.050742411,True,529
530,149.97755,2.447649309,False,530
531,172.456745,10.81997919,False,531
532,137.439154,8.650238791,True,532
533,197.494455,8.878536605,False,533
534,204.961033,2.359067126,False,534
535,162.482694,6.811759674,False,535
536,159.964152,5.207179461,True,536
537,169.974105,9.450195459,False,537
538,129.959755,10.6312597,False,538
539,119.989722,3.564836875,False,539
540,179.947583,1.815836226,False,540
541,167.456419,8.932053699,False,541
542,240.114868,7.349620762,True,542
543,194.976769,14.71424943,True,543
544,245.146969,7.073151031,True,544
545,139.987503,1.597765127,False,545
546,197.483972,8.054118994,True,546
547,190.173699,14.96135055,False,547
548,197.470195,22.76986341,True,548
549,149.974105,2.519975147,True,549
550,204.979684,5.915247686,True,550
551,152.502178,7.793733508,False,551
552,225.131966,20.44846104,True,552
553,202.636202,10.40161068,True,553
554,127.460067,11.40192641,False,554
555,162.482694,7.604093453,False,555
556,104.962874,12.85397739,False,556
557,169.937833,1.410971237,True,557
558,159.934918,8.874920206,True,558
559,217.470195,6.013261132,False,559
560,245.146969,9.306233406,True,560
561,177.48762,4.902104964,True,561
562,162.465269,1.894776657,True,562
563,147.456419,5.204111135,False,563
564,134.950905,1.375013189,False,564
565,127.442069,1.387575524,False,565
566,184.978458,2.685677496,False,566
567,137.468388,5.511437756,False,567
568,182.443347,16.58244758,True,568
569,172.487091,14.17620441,True,569
570,162.500692,10.81527088,False,570
571,137.439154,20.01892414,False,571
572,220.114868,6.956508263,True,572
573,159.994242,8.274610767,True,573
574,159.964152,6.786723844,True,574
575,275.133571,3.605888824,True,575
576,194.958118,10.19243185,False,576
577,124.97808,3.998433243,False,577
578,92.455141,4.964368923,False,578
579,229.993134,5.884557067,False,579
580,147.478341,1.084656113,False,580
581,179.947583,7.21126107,True,581
582,175.006206,2.140387928,False,582
583,204.963371,7.931439645,False,583
584,210.12704,14.08939653,False,584
585,184.967019,9.232644617,False,585
586,200.118516,6.951491551,True,586
587,114.965789,3.137169138,False,587
588,134.980139,11.85998919,True,588
589,92.488023,3.113737885,False,589
590,137.483594,4.985175451,False,590
591,137.483594,11.41238102,True,591
592,207.638588,15.37990405,True,592
593,114.972827,3.775528995,False,593
594,207.609354,5.30268427,True,594
595,134.950905,2.843930975,True,595
596,240.114868,13.70230727,True,596
597,149.959755,4.768869377,False,597
598,134.950905,14.57312339,False,598
599,204.963371,17.28022598,False,599
600,149.977753,16.1217624,False,600
601,139.934918,2.437089876,True,601
602,197.628838,5.822867455,False,602
603,152.479779,16.18199957,False,603
604,139.95684,14.46037646,False,604
605,229.993134,1.504124801,True,605
606,142.471255,7.737353244,False,606
607,159.947583,4.109952242,True,607
608,240.114868,2.566196093,True,608
609,172.440432,4.440328327,True,609
610,169.967067,12.3848312,True,610
611,149.962093,6.396338897,True,611
612,134.950905,10.03212915,False,612
613,159.965008,2.62036784,False,613
614,232.637807,3.795086086,True,614
615,149.962093,3.149071183,False,615
616,184.963371,3.484000437,True,616
617,182.490006,5.770302149,True,617
618,159.951231,2.981008475,False,618
619,147.442069,9.14991493,False,619
620,242.632554,11.38939562,True,620
621,162.500489,1.445148407,True,621
622,172.457857,6.143856241,False,622
623,140.00128,5.981775914,False,623
624,144.988941,2.08299524,True,624
625,150.020764,7.110141173,True,625
626,275.133571,3.041138012,True,626
627,130.006414,15.37394197,False,627
628,197.48762,3.905351198,False,628
629,149.984492,3.838043219,False,629
630,184.978458,5.141923371,True,630
631,207.609354,19.17821675,True,631
632,139.99789,12.36979696,False,632
633,220.132293,14.28414317,False,633
634,242.632554,3.769989038,True,634
635,154.991856,9.126959742,True,635
636,139.987503,2.684151079,False,636
637,245.145743,24.39432985,True,637
638,187.609354,4.676474348,True,638
639,159.965008,4.065555679,True,639
640,192.440432,19.95372925,True,640
641,172.440432,4.241019424,True,641
642,204.961033,14.02310297,False,642
643,222.649979,1.042140757,False,643
644,159.951231,4.483251529,True,644
645,159.965008,2.768037617,True,645
646,152.510442,6.357562637,False,646
647,187.656013,7.748370205,True,647
648,184.978458,6.90648504,False,648
649,127.481989,11.80191083,False,649
650,220.118516,20.75499393,True,650
651,162.482694,10.57261422,False,651
652,245.146969,5.260136013,True,652
653,162.465269,28.38835566,True,653
654,149.984492,2.451160296,True,654
655,147.478341,7.243986575,False,655
656,184.963371,1.876407503,False,656
657,172.47417,7.29973843,False,657
658,200.132293,11.24483017,True,658
659,92.455141,6.735352382,False,659
660,214.966286,5.991017375,True,660
661,127.458638,16.67574291,False,661
662,120.003499,10.28281832,False,662
663,210.105118,19.21689293,True,663
664,142.500692,11.34954445,True,664
665,79.978861,1.846161288,False,665
666,137.468388,14.86270396,False,666
667,134.950905,2.216583602,False,667
668,104.962874,16.53708435,False,668
669,102.474625,3.7013893,False,669
670,162.482694,5.261502169,True,670
671,159.994242,7.279044337,True,671
672,92.455141,13.80323806,False,672
673,255.155493,15.92219451,True,673
674,159.983006,3.525858481,True,674
675,169.944668,9.85591776,True,675
676,127.511223,9.75910234,False,676
677,95.019486,5.506476096,False,677
678,134.980139,6.999864982,False,678
679,112.455141,19.50833872,False,679
680,92.455141,7.320050181,False,680
681,127.442069,8.886453729,True,681
682,129.962093,17.80378998,False,682
683,112.484375,7.847288476,False,683
684,212.641455,10.8040205,False,684
685,220.161527,7.798523158,True,685
686,149.937833,9.586248224,False,686
687,232.641455,9.428767036,True,687
688,192.470522,8.019086021,False,688
689,194.966286,5.78988794,True,689
690,114.965789,23.02862012,False,690
691,192.48852,2.72317525,False,691
692,152.479779,18.92157073,False,692
693,154.961766,11.90088632,False,693
694,124.97808,28.93788212,False,694
695,152.44408,1.570209934,True,695
696,232.641455,10.85959186,True,696
697,182.465269,1.338441957,True,697
698,242.610632,2.995498523,True,698
699,202.443347,10.56061324,True,699
700,117.487242,9.84141211,False,700
701,184.979684,16.66441267,False,701
702,240.114868,12.84120976,True,702
703,184.967019,5.759265746,True,703
704,127.458638,7.979145258,False,704
705,184.985293,19.28424826,False,705
706,277.63748,13.57977305,False,706
707,172.457857,3.520675631,True,707
708,194.966286,10.49916723,True,708
709,174.975543,1.72479919,True,709
710,149.937833,5.567028377,True,710
711,112.455141,11.84987964,False,711
712,149.959755,3.976305626,False,712
713,277.63748,5.759571228,True,713
714,112.484375,3.613513424,False,714
715,117.439154,5.156978882,False,715
716,275.133571,16.75922789,True,716
717,147.456419,13.85187885,True,717
718,204.949594,9.472450618,True,718
719,127.474951,6.636312277,False,719
720,129.962093,2.904448825,False,720
721,242.610632,4.800346852,True,721
722,127.442069,10.35063785,False,722
723,104.964303,14.71592037,False,723
724,182.443347,9.758067608,True,724
725,159.947583,9.820011726,True,725
726,157.483594,8.458573247,False,726
727,129.948316,8.508626757,False,727
728,139.934918,11.70347852,False,728
729,222.649979,29.8284414,True,729
730,162.482694,7.004427474,False,730
731,125.007314,7.439569893,True,731
732,204.949594,21.05353987,True,732
733,139.965008,6.050060777,False,733
734,182.465269,7.599617029,False,734
735,104.992311,5.473564746,False,735
736,220.118516,4.803306414,True,736
737,154.991856,6.051428262,True,737
738,142.452604,6.503513341,False,738
739,147.442069,1.650263525,True,739
740,124.97808,2.282601557,False,740
741,220.118516,15.70393958,False,741
742,117.439154,11.56648604,False,742
743,95.019486,1.322671871,False,743
744,162.482694,12.11795763,False,744
745,159.947583,9.539962975,True,745
746,104.97808,4.303745101,False,746
747,117.483475,7.607475355,False,747
748,172.484753,3.736763788,True,748
749,169.937833,22.39935475,False,749
750,147.473844,20.07541432,False,750
751,175.133074,7.677648117,True,751
752,195.006206,14.08292576,False,752
753,127.458638,11.14672304,False,753
754,245.145743,6.343374736,True,754
755,220.132293,21.1875693,True,755
756,147.442069,19.9441873,False,756
757,275.119794,3.196943016,True,757
758,162.45383,3.248169927,True,758
759,124.964303,6.248150471,False,759
760,192.48852,3.293435643,False,760
761,104.97808,1.754385394,False,761
762,137.487242,11.48773622,False,762
763,124.97808,5.711646401,False,763
764,172.44408,7.603357235,False,764
765,114.972827,2.084118551,False,765
766,202.443347,6.587201276,True,766
767,159.983006,4.603347641,False,767
768,187.46728,6.541066702,False,768
769,157.469817,4.332134531,False,769
770,212.641455,2.279259145,True,770
771,172.470522,9.043575718,True,771
772,104.992311,8.446160069,False,772
773,134.950905,3.990895779,False,773
774,187.484705,9.07068647,False,774
775,149.988989,16.97529426,False,775
776,182.483267,25.77611616,False,776
777,210.105118,3.189179387,True,777
778,129.994975,6.49110882,False,778
779,194.974431,8.908332009,True,779
780,139.983006,15.37107894,False,780
781,262.610632,9.715065141,True,781
782,255.119794,9.582004744,True,782
783,192.470522,5.84055678,True,783
784,114.950905,2.968358466,False,784
785,129.99153,9.294088005,False,785
786,129.99153,12.96208301,True,786
787,114.972827,2.831804349,False,787
788,159.979358,9.322934248,False,788
789,164.964681,11.75027091,True,789
790,159.965581,6.509951549,True,790
791,160.00128,3.087125795,False,791
792,149.959755,5.310878954,False,792
793,222.628057,4.208227552,True,793
794,204.963371,4.933319572,True,794
795,172.44408,6.284107728,True,795
796,220.114868,2.179548523,True,796
797,149.97755,9.289517752,True,797
798,270.160419,12.55438733,True,798
799,152.44408,28.86969715,False,799
800,232.62403,8.063547235,True,800
801,222.632554,4.612099351,True,801
802,262.610632,14.60526414,True,802
803,179.979358,11.95255483,False,803
804,165.01134,5.044076415,True,804
805,242.628057,13.55218661,False,805
806,182.465269,7.748288711,False,806
807,92.455141,8.360649713,False,807
808,179.965581,9.162445307,True,808
809,255.119794,5.823321565,True,809
810,182.460772,8.294910436,True,810
811,127.458638,29.10639477,False,811
812,207.609354,5.786960464,True,812
813,117.468591,19.70266217,True,813
814,95.005709,4.455386749,False,814
815,217.470195,9.44860885,False,815
816,245.146969,4.986528165,True,816
817,177.48762,12.00858052,False,817
818,172.44408,10.26390461,False,818
819,232.652038,1.525343103,True,819
820,147.442069,11.78880203,True,820
